report_date,report_name,report_period,quarter_name,metric_name,value,single,yoy,mom,single_yoy
2012-12-31,2012年报,2012-4,2012四季度,dispose_fixed_intangible_long_term_assets_loss,16143629.59,,0.94280783,,
2012-12-31,2012年报,2012-4,2012四季度,deposits_and_funds_net_addition,,,,,
2012-12-31,2012年报,2012-4,2012四季度,cash_equivalents_net_addition_special,,,,,
2012-12-31,2012年报,2012-4,2012四季度,repurchase_funds_net_addition,,,,,
2012-12-31,2012年报,2012-4,2012四季度,pay_interest_fee_and_commission_cash,,,,,
2012-12-31,2012年报,2012-4,2012四季度,received_invest_cash,4206502.92,0.0000,-0.99035670,-1.00000000,-1.00000000
2012-12-31,2012年报,2012-4,2012四季度,received_origin_insurance_cash,,,,,
2012-12-31,2012年报,2012-4,2012四季度,receive_issuance_bond_cash,,,,,
2012-12-31,2012年报,2012-4,2012四季度,borrow_other_net_addition,,,,,
2012-12-31,2012年报,2012-4,2012四季度,pay_origin_insurance_contract_cash,,,,,
2012-12-31,2012年报,2012-4,2012四季度,disposal_financial_assets_measure_net_addition,,,,,
2012-12-31,2012年报,2012-4,2012四季度,financing_cash_inflow_total,5666417075.44,619803804.2200,0.42722733,-0.62571676,8.92193417
2012-12-31,2012年报,2012-4,2012四季度,investment_loss,-26524055.8,,0.89550246,,
2012-12-31,2012年报,2012-4,2012四季度,pay_other_invest_cash,,,,,
2012-12-31,2012年报,2012-4,2012四季度,tax_payments,2656208462.12,647538443.2000,0.21313512,0.18197886,0.17861116
2012-12-31,2012年报,2012-4,2012四季度,add_period_cash_and_equivalents_overage,3243457834.52,2112479953.4400,0.01946962,-0.26320171,-0.55025597
2012-12-31,2012年报,2012-4,2012四季度,received_other_invest_cash,,,,,
2012-12-31,2012年报,2012-4,2012四季度,insurance_and_investment_addition,,,,,
2012-12-31,2012年报,2012-4,2012四季度,less_cash_equivalents_ending_overage,,,,,
2012-12-31,2012年报,2012-4,2012四季度,less_cash_ending_overage,3243457834.52,,0.01946962,,
2012-12-31,2012年报,2012-4,2012四季度,employees_cash_payments,3624180856.07,814906353.0700,0.30244260,-0.06175987,0.20623823
2012-12-31,2012年报,2012-4,2012四季度,receive_related_financing_cash,85866060.61,2390793.7000,,-0.95961274,
2012-12-31,2012年报,2012-4,2012四季度,assets_impairment,10573828.49,,-0.62387644,,
2012-12-31,2012年报,2012-4,2012四季度,operating_activity_cash_outflow_special,,,,,
2012-12-31,2012年报,2012-4,2012四季度,financing_cash_outflow_special,,,,,
2012-12-31,2012年报,2012-4,2012四季度,indirect_cash_net_addition,-1553534366.84,,-26.08010767,,
2012-12-31,2012年报,2012-4,2012四季度,related_operating_activity_receive_cash,769027458.86,205815004.2400,0.05242986,0.86696311,-0.23503518
2012-12-31,2012年报,2012-4,2012四季度,cash_net_addition,-1553534366.84,-422556485.7600,-26.08010767,0.44004637,0.70930623
2012-12-31,2012年报,2012-4,2012四季度,amortization_long_term_deferred_expenses,17678847.42,,3.47219331,,
2012-12-31,2012年报,2012-4,2012四季度,customer_and_interbank_deposits_addition,,,,,
2012-12-31,2012年报,2012-4,2012四季度,act_cash_inflow_total,48994828489.83,10697143203.3800,0.08307976,-0.22859019,-0.06169673
2012-12-31,2012年报,2012-4,2012四季度,pledged_load_net_addition,,,,,
2012-12-31,2012年报,2012-4,2012四季度,pay_policy_dividends_cash,,,,,
2012-12-31,2012年报,2012-4,2012四季度,operating_receivable_decrease,180196179.26,,0.41288599,,
2012-12-31,2012年报,2012-4,2012四季度,debt_conversion_capital,,,,,
2012-12-31,2012年报,2012-4,2012四季度,act_cash_outflow_total,46586286216.72,10938247777.9900,0.12077304,-0.12547195,-0.00650313
2012-12-31,2012年报,2012-4,2012四季度,exchange_rate_cash_influence,-24945.48,-111454.9500,0.96861991,-5.46015155,0.49861882
2012-12-31,2012年报,2012-4,2012四季度,sale_received_cash,48225194316.85,10491314836.5100,0.08358916,-0.23733987,-0.05752747
2012-12-31,2012年报,2012-4,2012四季度,customer_loan_advance_net_addition,,,,,
2012-12-31,2012年报,2012-4,2012四季度,add_cash_equivalents_ending_overage,,,,,
2012-12-31,2012年报,2012-4,2012四季度,pay_other_operating_activity_cash,595490608.5,185616343.3300,0.27854933,0.27627848,0.03941487
2012-12-31,2012年报,2012-4,2012四季度,invest_cash_inflow_special,,,,,
2012-12-31,2012年报,2012-4,2012四季度,other,,,,,
2012-12-31,2012年报,2012-4,2012四季度,invest_cash_inflow_total,44740576.15,11508434.7000,-0.91097928,0.58466214,-0.90828508
2012-12-31,2012年报,2012-4,2012四季度,pay_subsidiary_and_other_net_cash,,,,,
2012-12-31,2012年报,2012-4,2012四季度,act_cash_flow_net,2408542273.11,-241104574.6100,-0.34378851,-1.17736056,-1.61715395
2012-12-31,2012年报,2012-4,2012四季度,pay_dividends_profits_interest_cash,530496777.3,17164886.6500,5.05596512,-0.56540628,-0.39393028
2012-12-31,2012年报,2012-4,2012四季度,invest_cash_flow_net,-3057220454.14,-754857534.6400,0.12038753,0.26230410,-0.36745821
2012-12-31,2012年报,2012-4,2012四季度,convertible_corporate_bonds,,,,,
2012-12-31,2012年报,2012-4,2012四季度,financing_cash_flow_net_special,,,,,
2012-12-31,2012年报,2012-4,2012四季度,receive_obtain_load_cash,5580551014.83,617413010.5200,0.40577688,-0.61333838,8.88366190
2012-12-31,2012年报,2012-4,2012四季度,received_reinsurance_net_cash,,,,,
2012-12-31,2012年报,2012-4,2012四季度,operating_receivable_addition,-847427559.63,,-1.44068561,,
2012-12-31,2012年报,2012-4,2012四季度,pay_invest_cash,,,,,
2012-12-31,2012年报,2012-4,2012四季度,receive_disposal_subsidiary_net_cash,,,,,
2012-12-31,2012年报,2012-4,2012四季度,receive_interest_fee_and_commission_cash,,,,,
2012-12-31,2012年报,2012-4,2012四季度,financing_cash_flow_net,-904831240.33,573517078.4400,-5.85517214,1.52578027,1.44388212
2012-12-31,2012年报,2012-4,2012四季度,inventory_decrease,316924703.72,,1.43432819,,
2012-12-31,2012年报,2012-4,2012四季度,pay_fixed_assets_etc_cash,3101961030.29,766365969.3400,-0.18122549,-0.25633531,0.15642823
2012-12-31,2012年报,2012-4,2012四季度,cash_net_profit,1736021721.36,,-0.05261606,,
2012-12-31,2012年报,2012-4,2012四季度,deferred_income_tax_assets_addition,,,,,
2012-12-31,2012年报,2012-4,2012四季度,cash_ending_overage,1689923467.68,,-0.47897474,,
2012-12-31,2012年报,2012-4,2012四季度,operating_activity_cash_inflow,,,,,
2012-12-31,2012年报,2012-4,2012四季度,indirect_act_cash_flow_net,2408542273.11,,-0.34378851,,
2012-12-31,2012年报,2012-4,2012四季度,fixed_assets_net_cash,19888747.13,11508434.7000,-0.25437604,5.04779831,1.97531236
2012-12-31,2012年报,2012-4,2012四季度,financing_lease_fixed_assets,,,,,
2012-12-31,2012年报,2012-4,2012四季度,borrowed_fund_net_addition,,,,,
2012-12-31,2012年报,2012-4,2012四季度,paid_purchasing_cash,39710406290.03,9290186638.3900,0.09914928,-0.15125364,-0.03290525
2012-12-31,2012年报,2012-4,2012四季度,period_cash_and_equivalents_overage,1689923467.68,1689923467.6800,-0.47897474,-0.20002864,-0.47897474
2012-12-31,2012年报,2012-4,2012四季度,received_invest_income_cash,20645326.1,0.0000,0.48742000,-1.00000000,-1.00000000
2012-12-31,2012年报,2012-4,2012四季度,amortization_intangible_assets,16815572.43,,-0.08855069,,
2012-12-31,2012年报,2012-4,2012四季度,fair_change_loss,,,,,
2012-12-31,2012年报,2012-4,2012四季度,invest_cash_outflow_special,,,,,
2012-12-31,2012年报,2012-4,2012四季度,deferred_income_tax_assets_decrease,253230.66,,1.00253218,,
2012-12-31,2012年报,2012-4,2012四季度,cash_finance_fee,100309413.95,,-0.03060947,,
2012-12-31,2012年报,2012-4,2012四季度,indirect_operating_cash_flow_net_special,,,,,
2012-12-31,2012年报,2012-4,2012四季度,received_absorb_invest_cash,,,,,
2012-12-31,2012年报,2012-4,2012四季度,received_subsidiary_absorb_holder_cash,,,,,
2012-12-31,2012年报,2012-4,2012四季度,invest_cash_flow_net_special,,,,,
2012-12-31,2012年报,2012-4,2012四季度,operating_cash_flow_net_special,,,,,
2012-12-31,2012年报,2012-4,2012四季度,borrow_bank_net_addition,,,,,
2012-12-31,2012年报,2012-4,2012四季度,fixed_assets_scrapped_loss,7526481.57,,,,
2012-12-31,2012年报,2012-4,2012四季度,receipts_tax_refunds,606714.12,13362.6300,-0.25439627,-0.97576386,1.05895464
2012-12-31,2012年报,2012-4,2012四季度,depreciation_etc,880050280.09,,0.24188135,,
2011-12-31,2011年报,2011-4,2011四季度,financing_cash_inflow_special,,,,,
2011-12-31,2011年报,2011-4,2011四季度,invest_cash_outflow_total,3978230806.0,677495569.0900,0.79574552,-0.53009293,-0.49955997
2011-12-31,2011年报,2011-4,2011四季度,pay_other_related_financing_cash,239221211.49,217282545.7700,,41.60442074,
2011-12-31,2011年报,2011-4,2011四季度,pay_debt_cash,3775399641.68,1108912021.0600,0.41142778,2.57361026,3.35840636
2011-12-31,2011年报,2011-4,2011四季度,financing_cash_outflow_total,4102219900.84,1354516203.8700,0.49638357,3.02797979,4.02452621
2011-12-31,2011年报,2011-4,2011四季度,subsidiary_pay_holder_dividends,9357237.11,328206.5100,-0.22894759,-0.71948162,-0.85413044
2011-12-31,2011年报,2011-4,2011四季度,dispose_fixed_intangible_long_term_assets_loss,8309432.04,,-0.45700559,,
2011-12-31,2011年报,2011-4,2011四季度,deposits_and_funds_net_addition,,,,,
2011-12-31,2011年报,2011-4,2011四季度,cash_equivalents_net_addition_special,,,,,
2011-12-31,2011年报,2011-4,2011四季度,repurchase_funds_net_addition,,,,,
2011-12-31,2011年报,2011-4,2011四季度,pay_interest_fee_and_commission_cash,,,,,
2011-12-31,2011年报,2011-4,2011四季度,received_invest_cash,436210023.42,93135100.0000,,1.22584932,
2011-12-31,2011年报,2011-4,2011四季度,received_origin_insurance_cash,,,,,
2011-12-31,2011年报,2011-4,2011四季度,receive_issuance_bond_cash,,,,,
2011-12-31,2011年报,2011-4,2011四季度,borrow_other_net_addition,,,,,
2011-12-31,2011年报,2011-4,2011四季度,pay_origin_insurance_contract_cash,,,,,
2011-12-31,2011年报,2011-4,2011四季度,disposal_financial_assets_measure_net_addition,,,,,
2011-12-31,2011年报,2011-4,2011四季度,financing_cash_inflow_total,3970227410.88,62468042.4100,0.49558378,-0.92927971,-0.81388042
2011-12-31,2011年报,2011-4,2011四季度,investment_loss,-253824700.61,,-20.56998653,,
2011-12-31,2011年报,2011-4,2011四季度,pay_other_invest_cash,,,,,
2011-12-31,2011年报,2011-4,2011四季度,tax_payments,2189540492.31,549408037.4700,0.55730546,-0.05283708,0.64889808
2011-12-31,2011年报,2011-4,2011四季度,add_period_cash_and_equivalents_overage,3181514943.86,4697071673.1700,-0.19959906,0.13869757,0.01619330
2011-12-31,2011年报,2011-4,2011四季度,received_other_invest_cash,,,,,
2011-12-31,2011年报,2011-4,2011四季度,insurance_and_investment_addition,,,,,
2011-12-31,2011年报,2011-4,2011四季度,less_cash_equivalents_ending_overage,,,,,
2011-12-31,2011年报,2011-4,2011四季度,less_cash_ending_overage,3181514943.86,,-0.19959906,,
2011-12-31,2011年报,2011-4,2011四季度,employees_cash_payments,2782603131.76,675576628.3700,0.25984215,-0.02427335,-0.33345779
2011-12-31,2011年报,2011-4,2011四季度,receive_related_financing_cash,,,,,
2011-12-31,2011年报,2011-4,2011四季度,assets_impairment,28112646.07,,3.75731051,,
2011-12-31,2011年报,2011-4,2011四季度,operating_activity_cash_outflow_special,,,,,
2011-12-31,2011年报,2011-4,2011四季度,financing_cash_outflow_special,,,,,
2011-12-31,2011年报,2011-4,2011四季度,indirect_cash_net_addition,61942890.66,,1.07807403,,
2011-12-31,2011年报,2011-4,2011四季度,related_operating_activity_receive_cash,730716117.46,269051594.6200,0.21217083,1.67330685,-0.21658651
2011-12-31,2011年报,2011-4,2011四季度,cash_net_addition,61942890.66,-1453613838.6500,1.07807403,-3.54074689,-0.00895819
2011-12-31,2011年报,2011-4,2011四季度,amortization_long_term_deferred_expenses,3953059.76,,0.30671034,,
2011-12-31,2011年报,2011-4,2011四季度,customer_and_interbank_deposits_addition,,,,,
2011-12-31,2011年报,2011-4,2011四季度,act_cash_inflow_total,45236583963.09,11400517894.8700,0.26884382,-0.09487502,0.38335941
2011-12-31,2011年报,2011-4,2011四季度,pledged_load_net_addition,,,,,
2011-12-31,2011年报,2011-4,2011四季度,pay_policy_dividends_cash,,,,,
2011-12-31,2011年报,2011-4,2011四季度,operating_receivable_decrease,127537664.37,,1.17287637,,
2011-12-31,2011年报,2011-4,2011四季度,debt_conversion_capital,,,,,
2011-12-31,2011年报,2011-4,2011四季度,act_cash_outflow_total,41566208913.12,11009846209.5800,0.21619559,-0.01485900,0.31031932
2011-12-31,2011年报,2011-4,2011四季度,exchange_rate_cash_influence,-794946.0,-222295.8400,-26.87422017,0.26444204,-17.59736905
2011-12-31,2011年报,2011-4,2011四季度,sale_received_cash,44505054123.68,11131692959.7800,0.26979533,-0.10905537,0.39268557
2011-12-31,2011年报,2011-4,2011四季度,customer_loan_advance_net_addition,,,,,
2011-12-31,2011年报,2011-4,2011四季度,add_cash_equivalents_ending_overage,,,,,
2011-12-31,2011年报,2011-4,2011四季度,pay_other_operating_activity_cash,465754894.37,178577725.9600,0.13979811,0.52021000,1.44844996
2011-12-31,2011年报,2011-4,2011四季度,invest_cash_inflow_special,,,,,
2011-12-31,2011年报,2011-4,2011四季度,other,,,,,
2011-12-31,2011年报,2011-4,2011四季度,invest_cash_inflow_total,502586082.65,125480502.4500,13.68633954,1.63922494,14.14976325
2011-12-31,2011年报,2011-4,2011四季度,pay_subsidiary_and_other_net_cash,,,,,
2011-12-31,2011年报,2011-4,2011四季度,act_cash_flow_net,3670375049.97,390671685.2900,1.48910899,-0.72480329,3.42304471
2011-12-31,2011年报,2011-4,2011四季度,pay_dividends_profits_interest_cash,87599047.67,28321637.0400,0.31642894,0.35698487,0.86938244
2011-12-31,2011年报,2011-4,2011四季度,invest_cash_flow_net,-3475644723.35,-552015066.6400,-0.59349685,0.60406905,0.58973759
2011-12-31,2011年报,2011-4,2011四季度,convertible_corporate_bonds,,,,,
2011-12-31,2011年报,2011-4,2011四季度,financing_cash_flow_net_special,,,,,
2011-12-31,2011年报,2011-4,2011四季度,receive_obtain_load_cash,3969727410.88,62468042.4100,0.50491940,-0.92927971,-0.80407340
2011-12-31,2011年报,2011-4,2011四季度,received_reinsurance_net_cash,,,,,
2011-12-31,2011年报,2011-4,2011四季度,operating_receivable_addition,1922975323.57,,0.43835608,,
2011-12-31,2011年报,2011-4,2011四季度,pay_invest_cash,189689503.58,14794718.7100,-0.16069451,22.37938358,-0.89573842
2011-12-31,2011年报,2011-4,2011四季度,receive_disposal_subsidiary_net_cash,25822137.42,,,,
2011-12-31,2011年报,2011-4,2011四季度,receive_interest_fee_and_commission_cash,,,,,
2011-12-31,2011年报,2011-4,2011四季度,financing_cash_flow_net,-131992489.96,-1292048161.4600,-0.52084683,-3.36191300,-20.56077234
2011-12-31,2011年报,2011-4,2011四季度,inventory_decrease,-729689467.92,,-0.35265555,,
2011-12-31,2011年报,2011-4,2011四季度,pay_fixed_assets_etc_cash,3788541302.42,662700850.3800,0.90633649,-0.54015263,-0.45226097
2011-12-31,2011年报,2011-4,2011四季度,cash_net_profit,1832437348.71,,1.30274335,,
2011-12-31,2011年报,2011-4,2011四季度,deferred_income_tax_assets_addition,,,,,
2011-12-31,2011年报,2011-4,2011四季度,cash_ending_overage,3243457834.52,,0.01946962,,
2011-12-31,2011年报,2011-4,2011四季度,operating_activity_cash_inflow,,,,,
2011-12-31,2011年报,2011-4,2011四季度,indirect_act_cash_flow_net,3670375049.97,,1.48910899,,
2011-12-31,2011年报,2011-4,2011四季度,fixed_assets_net_cash,26673964.49,3867975.3000,0.74938218,2.51453014,-0.49214829
2011-12-31,2011年报,2011-4,2011四季度,financing_lease_fixed_assets,,,,,
2011-12-31,2011年报,2011-4,2011四季度,borrowed_fund_net_addition,,,,,
2011-12-31,2011年报,2011-4,2011四季度,paid_purchasing_cash,36128310394.68,9606283817.7800,0.19812906,-0.01836466,0.28876385
2011-12-31,2011年报,2011-4,2011四季度,period_cash_and_equivalents_overage,3243457834.52,3243457834.5200,0.01946962,-0.30947236,0.01946962
2011-12-31,2011年报,2011-4,2011四季度,received_invest_income_cash,13879957.32,2655289.7300,-0.26846265,-0.42293681,2.98498904
2011-12-31,2011年报,2011-4,2011四季度,amortization_intangible_assets,18449267.76,,0.22699581,,
2011-12-31,2011年报,2011-4,2011四季度,fair_change_loss,,,,,
2011-12-31,2011年报,2011-4,2011四季度,invest_cash_outflow_special,,,,,
2011-12-31,2011年报,2011-4,2011四季度,deferred_income_tax_assets_decrease,-100005107.63,,-1.56685446,,
2011-12-31,2011年报,2011-4,2011四季度,cash_finance_fee,103476783.59,,0.89151014,,
2011-12-31,2011年报,2011-4,2011四季度,indirect_operating_cash_flow_net_special,,,,,
2011-12-31,2011年报,2011-4,2011四季度,received_absorb_invest_cash,500000.0,0.0000,-0.97023810,,
2011-12-31,2011年报,2011-4,2011四季度,received_subsidiary_absorb_holder_cash,500000.0,0.0000,-0.97023810,,
2011-12-31,2011年报,2011-4,2011四季度,invest_cash_flow_net_special,,,,,
2011-12-31,2011年报,2011-4,2011四季度,operating_cash_flow_net_special,,,,,
2011-12-31,2011年报,2011-4,2011四季度,borrow_bank_net_addition,,,,,
2011-12-31,2011年报,2011-4,2011四季度,fixed_assets_scrapped_loss,,,,,
2011-12-31,2011年报,2011-4,2011四季度,receipts_tax_refunds,813721.95,-226659.5300,,-1.36843868,
2011-12-31,2011年报,2011-4,2011四季度,depreciation_etc,708642800.26,,0.19717900,,
2010-12-31,2010年报,2010-4,2010四季度,financing_cash_inflow_special,,,,,
2010-12-31,2010年报,2010-4,2010四季度,invest_cash_outflow_total,2215364466.43,1353799719.0600,1.98752825,5.66290764,3.29980965
2010-12-31,2010年报,2010-4,2010四季度,pay_other_related_financing_cash,,,,,
2010-12-31,2010年报,2010-4,2010四季度,pay_debt_cash,2674879780.1,254430617.3600,0.00446105,3.31441332,0.34066237
2010-12-31,2010年报,2010-4,2010四季度,financing_cash_outflow_total,2741422716.88,269580881.0900,0.00338546,3.15149830,0.28670376
2010-12-31,2010年报,2010-4,2010四季度,subsidiary_pay_holder_dividends,12135669.29,2250000.0000,0.41937653,1.22833393,-0.46436483
2010-12-31,2010年报,2010-4,2010四季度,dispose_fixed_intangible_long_term_assets_loss,15302978.94,,0.44299526,,
2010-12-31,2010年报,2010-4,2010四季度,deposits_and_funds_net_addition,,,,,
2010-12-31,2010年报,2010-4,2010四季度,cash_equivalents_net_addition_special,,,,,
2010-12-31,2010年报,2010-4,2010四季度,repurchase_funds_net_addition,,,,,
2010-12-31,2010年报,2010-4,2010四季度,pay_interest_fee_and_commission_cash,,,,,
2010-12-31,2010年报,2010-4,2010四季度,received_invest_cash,,,,,
2010-12-31,2010年报,2010-4,2010四季度,received_origin_insurance_cash,,,,,
2010-12-31,2010年报,2010-4,2010四季度,receive_issuance_bond_cash,,,,,
2010-12-31,2010年报,2010-4,2010四季度,borrow_other_net_addition,,,,,
2010-12-31,2010年报,2010-4,2010四季度,pay_origin_insurance_contract_cash,,,,,
2010-12-31,2010年报,2010-4,2010四季度,disposal_financial_assets_measure_net_addition,,,,,
2010-12-31,2010年报,2010-4,2010四季度,financing_cash_inflow_total,2654633904.93,335633904.9300,0.00782073,16.66494236,2.10381863
2010-12-31,2010年报,2010-4,2010四季度,investment_loss,-11767494.63,,0.22198977,,
2010-12-31,2010年报,2010-4,2010四季度,pay_other_invest_cash,2015434.69,,-0.97402131,,
2010-12-31,2010年报,2010-4,2010四季度,tax_payments,1405980102.16,333197088.0000,-0.00473223,-0.07757854,0.06407654
2010-12-31,2010年报,2010-4,2010四季度,add_period_cash_and_equivalents_overage,3974901553.16,4622222649.4900,0.44037096,0.09194673,-0.14192165
2010-12-31,2010年报,2010-4,2010四季度,received_other_invest_cash,,,,,
2010-12-31,2010年报,2010-4,2010四季度,insurance_and_investment_addition,,,,,
2010-12-31,2010年报,2010-4,2010四季度,less_cash_equivalents_ending_overage,,,,,
2010-12-31,2010年报,2010-4,2010四季度,less_cash_ending_overage,3974901553.16,,0.44037096,,
2010-12-31,2010年报,2010-4,2010四季度,employees_cash_payments,2208691890.99,1013554164.3600,0.54401069,8.22574698,1.65684591
2010-12-31,2010年报,2010-4,2010四季度,receive_related_financing_cash,,,,,
2010-12-31,2010年报,2010-4,2010四季度,assets_impairment,-10195676.52,,-1.13259174,,
2010-12-31,2010年报,2010-4,2010四季度,operating_activity_cash_outflow_special,,,,,
2010-12-31,2010年报,2010-4,2010四季度,financing_cash_outflow_special,,,,,
2010-12-31,2010年报,2010-4,2010四季度,indirect_cash_net_addition,-793386609.3,,-1.65285115,,
2010-12-31,2010年报,2010-4,2010四季度,related_operating_activity_receive_cash,602816119.36,343434976.1400,0.53280165,10.96247219,0.34167157
2010-12-31,2010年报,2010-4,2010四季度,cash_net_addition,-793386609.3,-1440707705.6300,-1.65285115,-4.70160589,-0.02046678
2010-12-31,2010年报,2010-4,2010四季度,amortization_long_term_deferred_expenses,3025199.73,,1.02579592,,
2010-12-31,2010年报,2010-4,2010四季度,customer_and_interbank_deposits_addition,,,,,
2010-12-31,2010年报,2010-4,2010四季度,act_cash_inflow_total,35651814101.35,8241182863.1000,0.21928552,-0.21253635,0.03619735
2010-12-31,2010年报,2010-4,2010四季度,pledged_load_net_addition,,,,,
2010-12-31,2010年报,2010-4,2010四季度,pay_policy_dividends_cash,,,,,
2010-12-31,2010年报,2010-4,2010四季度,operating_receivable_decrease,-737739135.08,,-2.02927290,,
2010-12-31,2010年报,2010-4,2010四季度,debt_conversion_capital,,,,,
2010-12-31,2010年报,2010-4,2010四季度,act_cash_outflow_total,34177240243.96,8402414591.2800,0.25600381,-0.14669504,-0.01605489
2010-12-31,2010年报,2010-4,2010四季度,exchange_rate_cash_influence,-28519.04,-11953.0800,-19.74398644,-0.37742096,-1.01484618
2010-12-31,2010年报,2010-4,2010四季度,sale_received_cash,35048997981.99,7992969247.0600,0.21574215,-0.23197993,0.03305066
2010-12-31,2010年报,2010-4,2010四季度,customer_loan_advance_net_addition,,,,,
2010-12-31,2010年报,2010-4,2010四季度,add_cash_equivalents_ending_overage,,,,,
2010-12-31,2010年报,2010-4,2010四季度,pay_other_operating_activity_cash,408629290.21,-398211039.5000,0.31425515,-2.11716226,-0.73353942
2010-12-31,2010年报,2010-4,2010四季度,invest_cash_inflow_special,,,,,
2010-12-31,2010年报,2010-4,2010四季度,other,,,,,
2010-12-31,2010年报,2010-4,2010四季度,invest_cash_inflow_total,34221330.73,8282670.8500,0.31036746,-0.58105687,3.07346634
2010-12-31,2010年报,2010-4,2010四季度,pay_subsidiary_and_other_net_cash,,,,,
2010-12-31,2010年报,2010-4,2010四季度,act_cash_flow_net,1474573857.39,-161231728.1800,-0.27318879,-1.26065229,0.72496420
2010-12-31,2010年报,2010-4,2010四季度,pay_dividends_profits_interest_cash,66542936.78,15150263.7300,-0.03802224,1.54047127,-0.23223694
2010-12-31,2010年报,2010-4,2010四季度,invest_cash_flow_net,-2181143135.7,-1345517048.2100,-2.04875149,-6.33595088,-3.30128089
2010-12-31,2010年报,2010-4,2010四季度,convertible_corporate_bonds,,,,,
2010-12-31,2010年报,2010-4,2010四季度,financing_cash_flow_net_special,,,,,
2010-12-31,2010年报,2010-4,2010四季度,receive_obtain_load_cash,2637833904.93,318833904.9300,0.00688222,15.78073184,1.25000206
2010-12-31,2010年报,2010-4,2010四季度,received_reinsurance_net_cash,,,,,
2010-12-31,2010年报,2010-4,2010四季度,operating_receivable_addition,1336925777.73,,0.67276288,,
2010-12-31,2010年报,2010-4,2010四季度,pay_invest_cash,226007700.0,141900000.0000,1.44324101,4.24434819,1.12214727
2010-12-31,2010年报,2010-4,2010四季度,receive_disposal_subsidiary_net_cash,,,,,
2010-12-31,2010年报,2010-4,2010四季度,receive_interest_fee_and_commission_cash,,,,,
2010-12-31,2010年报,2010-4,2010四季度,financing_cash_flow_net,-86788811.95,66053023.8400,0.11565621,2.43794203,1.12861318
2010-12-31,2010年报,2010-4,2010四季度,inventory_decrease,-539449578.38,,-5.17110387,,
2010-12-31,2010年报,2010-4,2010四季度,pay_fixed_assets_etc_cash,1987341331.74,1209884284.3700,2.47769224,5.86939249,6.10007007
2010-12-31,2010年报,2010-4,2010四季度,cash_net_profit,795762734.61,,0.19615304,,
2010-12-31,2010年报,2010-4,2010四季度,deferred_income_tax_assets_addition,,,,,
2010-12-31,2010年报,2010-4,2010四季度,cash_ending_overage,3181514943.86,,-0.19959906,,
2010-12-31,2010年报,2010-4,2010四季度,operating_activity_cash_inflow,,,,,
2010-12-31,2010年报,2010-4,2010四季度,indirect_act_cash_flow_net,1474573857.39,,-0.27318879,,
2010-12-31,2010年报,2010-4,2010四季度,fixed_assets_net_cash,15247648.42,7616347.8800,1.00474955,0.40266997,3.15644557
2010-12-31,2010年报,2010-4,2010四季度,financing_lease_fixed_assets,,,,,
2010-12-31,2010年报,2010-4,2010四季度,borrowed_fund_net_addition,,,,,
2010-12-31,2010年报,2010-4,2010四季度,paid_purchasing_cash,30153938960.6,7453874378.4200,0.25343617,-0.17357102,-0.07687442
2010-12-31,2010年报,2010-4,2010四季度,period_cash_and_equivalents_overage,3181514943.86,3181514943.8600,-0.19959906,-0.31169154,-0.19959906
2010-12-31,2010年报,2010-4,2010四季度,received_invest_income_cash,18973682.31,666322.9700,14.24181529,-0.95353559,
2010-12-31,2010年报,2010-4,2010四季度,amortization_intangible_assets,15036129.34,,0.58267702,,
2010-12-31,2010年报,2010-4,2010四季度,fair_change_loss,,,,,
2010-12-31,2010年报,2010-4,2010四季度,invest_cash_outflow_special,,,,,
2010-12-31,2010年报,2010-4,2010四季度,deferred_income_tax_assets_decrease,-38960178.32,,-1.68481447,,
2010-12-31,2010年报,2010-4,2010四季度,cash_finance_fee,54705909.98,,-0.07167206,,
2010-12-31,2010年报,2010-4,2010四季度,indirect_operating_cash_flow_net_special,,,,,
2010-12-31,2010年报,2010-4,2010四季度,received_absorb_invest_cash,16800000.0,,0.18060436,,
2010-12-31,2010年报,2010-4,2010四季度,received_subsidiary_absorb_holder_cash,16800000.0,,0.18060436,,
2010-12-31,2010年报,2010-4,2010四季度,invest_cash_flow_net_special,,,,,
2010-12-31,2010年报,2010-4,2010四季度,operating_cash_flow_net_special,,,,,
2010-12-31,2010年报,2010-4,2010四季度,borrow_bank_net_addition,,,,,
2010-12-31,2010年报,2010-4,2010四季度,fixed_assets_scrapped_loss,,,,,
2010-12-31,2010年报,2010-4,2010四季度,receipts_tax_refunds,,,,,
2010-12-31,2010年报,2010-4,2010四季度,depreciation_etc,591927189.99,,0.23183034,,
2009-12-31,2009年报,2009-4,2009四季度,financing_cash_inflow_special,,,,,
2009-12-31,2009年报,2009-4,2009四季度,invest_cash_outflow_total,741537580.47,314851081.7100,-0.22980857,1.92945836,7.38869244
2009-12-31,2009年报,2009-4,2009四季度,pay_other_related_financing_cash,,,,,
2009-12-31,2009年报,2009-4,2009四季度,pay_debt_cash,2663000000.0,189779785.1600,0.71154442,1.28045296,-0.72046182
2009-12-31,2009年报,2009-4,2009四季度,financing_cash_outflow_total,2732173051.14,209512778.9500,0.68255936,1.15404396,-0.68865498
2009-12-31,2009年报,2009-4,2009四季度,subsidiary_pay_holder_dividends,8550000.0,4200620.3700,-0.48440918,,0.39645850
2009-12-31,2009年报,2009-4,2009四季度,dispose_fixed_intangible_long_term_assets_loss,10605009.86,,-0.12399403,,
