报告日,资产,货币资金,现金,银行存款,存放中央银行款项,存放同业款项,存放联行款项,贵金属,结算备付金,应收保证金,融出资金,拆出资金,拆放同业,拆放金融性公司,交易性金融资产,买入返售金融资产,应收票据及应收账款,应收票据,应收账款,应收款项融资,预付账款,应收股利,应收利息,应收手续费及佣金,应收租赁款,应收投资款项,其他应收款,其他应收款合计,发放贷款及垫款总额,贷款损失准备,发放贷款及垫款净额,代理证券,存货净额,待处理抵债资产总额,抵债资产减值准备,待处理抵债资产净额,待摊费用,划分为持有待售的资产,可供出售金融资产,衍生金融资产,以公允价值计量且其变动计入其他综合收益的金融资产,以摊余成本计量的金融资产,长期股权投资,投资性房地产,债权投资,其他债权投资,其他权益工具投资,其他非流动金融资产,长期应收款,未确认的收益,固定资产原值,累计折旧,固定资产净值,固定资产减值准备,固定资产净额,在建工程合计,在建工程,固定资产及清理合计,固定资产清理,固定资产合计,融资租赁资产,预付租赁资产款,合同资产,使用权资产,无形资产,商誉,长期待摊费用,递延税款借项,其他长期资产,一年内到期的非流动资产,其他流动资产,流动资产合计,非流通资产合计,资产总计,流动负债,短期借款,拆入资金,向中央银行借款,同业存放款项,联行存放款项,吸收存款,交易性金融负债,卖出回购金融资产款,应付票据及应付账款,应付票据,应付账款,预收账款,应付职工薪酬,应付工资,应付福利费,应交税金,应付股利,应付利息,其他应付款,其他应付款合计,应付手续费及佣金,应付代理证券款,应付保证金,其他应交款,委托资金,衍生金融负债,合同负债,预提费用,预计负债,递延收益,租赁负债,一年内到期的长期负债,其他流动负债,流动负债合计,长期借款,应付债券款,应付债券：优先股,应付债券：永续债,长期应付职工薪酬,长期应付款,长期应付款合计,专项应付款,递延税款贷项,其他负债,其他长期负债,长期负债合计,负债合计,所有者权益,实收资本净额,其他权益工具,优先股,永续债,资本公积,其他综合收益,库存股,盈余公积,一般风险准备,信托赔偿准备金,未分配利润,外币折算差额,归属于母公司的股东权益合计,少数股东权益,所有者权益合计,负债及股东权益总计,数据源,是否审计,公告日期,币种,类型,更新日期
20150930,,894938503.19,,,,,,,,,,,,,18852495.0,,,,,,,,4929305.56,,,,436728044.15,441657349.71,,,1791500000.0,,,,,,,,748146850.22,,,,,,1313210741.62,,,,,,,,,,83287279.58,,,83287279.58,,,,,,,1349664.5,,942204.67,174242963.72,15948560.75,,,1355448347.9,4128628265.06,5484076612.96,,,,,,,,,,,,,,270435854.5,,,192667221.94,1065906.32,1700000.01,74600680.72,77366587.05,,,,,,,,,,,,,842201739.57,1382671403.06,,,,,1887164.36,,,,6237210.75,,,8124375.11,1390795778.17,,1214667354.0,,,,1453235806.0,19202882.27,,151110916.47,51704899.74,,1133792564.25,,4093280834.79,,4093280834.79,5484076612.96,定期报告,未审计,20151031,CNY,合并期末,2020-03-13T15:28:06
20150630,,944608110.01,,,,,,,,,,,,,52302550.0,,,,,,,,4929305.56,,,,98359703.85,103289009.41,,,1641500000.0,,,,,,,,1529988816.77,,,,,,1247710741.62,,,,,,74769116.99,16044563.45,58724553.54,,58724553.54,,,58724553.54,,,,,,,1418847.75,,1507527.48,156371710.31,41510715.31,,,1100199669.42,4678732912.78,5778932582.2,,,,,,,,,,,,,,199076614.41,,,187437063.82,1065906.32,1322222.23,62414742.48,64802871.03,,,,,,,,,,,,,842164026.21,1293480575.47,,,,,2138372.57,,,,115612168.21,,,117750540.78,1411231116.25,,1214667354.0,,,,1453235806.0,347327754.63,,151110916.47,51704899.74,,1080088323.05,,4367701465.95,,4367701465.95,5778932582.2,定期报告,未审计,20150819,CNY,合并期末,2020-03-13T15:28:06
20150331,,529547890.29,,,,,,,,,,,,,8177898.07,,,,,,,,7342652.83,,,,83946068.86,91288721.69,,,2144950000.0,,,,,,,,989297078.52,,,,,,596734374.66,,,,,,,,,,54983010.97,,,54983010.97,,,,,,,1488031.0,,2072850.29,104616530.73,41848312.47,,,629014510.05,3935990188.64,4565004698.69,,,,,,,,,,,,,,152121897.99,,,140790182.82,1065906.32,,64814831.93,65880738.25,,,,,,,,,,,,,42089518.21,400882337.27,,,,,2406326.06,,,,79995714.42,,,82402040.48,483284377.75,,1214667354.0,,,,1453235806.0,238591149.84,,151110916.47,51704899.74,,902843782.83,,4081720320.94,,4081720320.94,4565004698.69,定期报告,未审计,20150429,CNY,合并期末,2020-03-13T15:28:06
20141231,,457352102.0,,,,,,,,,,,,,49097661.56,362200000.0,,,,,,,7130611.16,,,,84560233.82,91690844.98,,,1694950000.0,,,,,,,,718270511.47,,,,,,670734374.66,,,,,,70367021.55,14690721.99,55676299.56,,55676299.56,,,55676299.56,,,,,,,1553214.25,,2638173.1,110895956.12,42185909.63,,,960340608.54,3296904438.79,4257245047.33,,,,,,,,,,,,,,170967052.83,,,138195435.75,1065906.32,,73222114.94,74288021.26,,,,,,,,,,,,,42089518.21,425540028.05,,,,,2671271.99,,,,15159843.98,,,17831115.97,443371144.02,,1214667354.0,,,,1453235806.0,45970781.97,,151110916.47,51704899.74,,827617733.07,,3813873903.31,,3813873903.31,4257245047.33,定期报告,是,20160226,CNY,合并期末,2020-03-13T15:28:06
20140930,,182059662.83,,,,,,,,,,200000000.0,,,40351681.93,,,,,,,,,,,,63231801.64,63231801.64,,,2194950000.0,,,,,,,,557469076.47,,,,,,700734374.66,,,,,,,,,,56103895.33,,,56103895.33,,,,,,,1608685.0,,3203495.91,109391152.45,42523506.79,,,485643146.4,3665984186.61,4151627333.01,,,,,,,,,,,,,,171797078.89,,,110095339.86,1065906.32,,30135016.17,31200922.49,,,,,,,,,,,,,42052313.6,355145654.84,,,,,,,,,35324550.69,,,35324550.69,390470205.53,,1214667354.0,,,,1451901902.24,101029939.15,,116047740.42,44629285.52,,780846082.12,,3761157127.48,,3761157127.48,4151627333.01,定期报告,未审计,20141029,CNY,合并期末,2020-03-13T15:28:06
20140630,,234315061.6,,,,,,,,,,130000000.0,,,45099412.41,,,,,,,,,,,,40127331.7,40127331.7,,,2007250000.0,,,,,,,,375238731.21,,,,94000000.0,,914640138.81,,,,,,70055646.48,13819525.45,56236121.03,,56236121.03,,,56236121.03,,,,,,,1677430.75,,3768818.72,81441207.97,42852736.15,,,449541805.71,3577105184.64,4026646990.35,,,,,,,,,,,,,,168105815.61,,,88511145.72,1065906.32,,27047100.05,28113006.37,,,,,,,,,,,,,42014733.76,326744701.46,,,,,,,,,16116158.6,,,16116158.6,342860860.06,,1214667354.0,,,,1500249449.24,,,116047740.42,44629285.52,,756157477.08,,3683786130.29,,3683786130.29,4026646990.35,定期报告,未审计,20140825,CNY,合并期末,2020-03-13T15:28:06
20140331,,384583223.63,,,,,,,,,,,,,45517235.07,,,,,,,,,,,,73845248.54,73845248.54,,,2127050000.0,,,,,,,,364050725.28,,,,94000000.0,,717636033.33,,,,,,,,,,58565802.09,,,58565802.09,,,,,,,1746176.5,,4334141.53,77757564.53,43181965.51,,,503945707.24,3488322408.77,3992268116.01,,,,,,,,,,,,,,147759913.8,,,135175336.2,1065906.32,,29273155.73,30339062.05,,,,,,,,,,,,,41939704.71,355214016.76,,,,,,,,,27476248.23,,,27476248.23,382690264.99,,1214667354.0,,,,1534329718.11,,,116047740.42,44629285.52,,647868928.94,,3609577851.02,,3609577851.02,3992268116.01,定期报告,未审计,20140424,CNY,合并期末,2020-03-13T15:28:06
20131231,,942975941.35,,,,,,,,,,,,,38714838.28,,,,,,,,,,,,18006274.56,18006274.56,,,1477350000.0,,,,,,,,221719907.52,,,,94000000.0,,1037636033.33,,,,,,77371813.75,17860710.89,59511102.86,,59511102.86,,,59511102.86,,,,,,,1814922.25,,4899464.34,83048767.95,43511194.87,,,999697054.19,2929491393.12,3929188447.31,,,,,,,,,,,,,,170573170.28,,,151351197.19,1065906.32,,30065555.86,31131462.18,,,,,,,,,,,,,42837475.28,395893304.93,,,,,4067498.71,,,,19795470.27,,,23862968.98,419756273.91,,1214667354.0,,,,1451900973.43,57055624.54,,116047740.42,44629285.52,,573096371.46,,3509432173.4,,3509432173.4,3929188447.31,定期报告,是,20150403,CNY,合并期末,2020-03-13T15:28:06
20130930,,1130329981.75,,,,,,,,,,,,,17855196.46,,,,,,,,,,,,15456995.97,15456995.97,,,1395840000.0,,,,,,,,130794799.4,,,,94000000.0,,807670302.22,,,,,,,,,,60213993.34,,,60213993.34,,,,,,,1841163.09,,,67407604.22,43833750.43,,,1163642174.18,2601601612.7,3765243786.88,,,,,,,,,,,,,,143478349.25,,,110793413.98,1065906.32,,18165993.8,19231900.12,,,,,,,,,,,,,42799609.51,316303272.86,,,,,,,,,19787264.48,,,19787264.48,336090537.34,,1214667354.0,,,,1511262766.88,,,84740126.87,39421506.74,,542680477.79,,3429153249.54,,3429153249.54,3765243786.88,定期报告,未审计,20131025,CNY,合并期末,2020-03-13T15:28:06
20130630,,655618162.49,,,,,,,,,,,,,31607634.88,,,,,,,,,,,,10307723.34,10307723.34,,,1504880000.0,,,,,,,,191200886.38,,,,94000000.0,,1097312877.78,,,,,,77689027.75,17052410.03,60636617.72,,60636617.72,,,60636617.72,,,,,,,1415766.34,,,30609800.55,44156305.99,,,697533520.71,3024212254.76,3721745775.47,,,,,,,,,,,,,,111007872.03,,,66503477.63,21310362.23,,18867249.41,40177611.64,,,,,,,,,,,,,42723148.09,260412109.39,,,,,,,,,34067336.81,,,34067336.81,294479446.2,,578413026.0,,,,2132516009.85,,,84740126.87,39421506.74,,555794642.55,,3427266329.27,,3427266329.27,3721745775.47,定期报告,未审计,20130822,CNY,合并期末,2020-03-13T15:28:06
20130331,,1512799412.98,,,,,,,,,,,,,21463803.73,,,,,,,,,,,,11663359.88,11663359.88,,,1032000000.0,,,,,,,,202309047.81,,,,94000000.0,,584100000.0,,,,,,,,,,59546532.34,,,59546532.34,,,,,,,1287733.84,,,26151148.05,44478861.55,,,1545926576.59,2043873323.59,3589799900.18,,,,,,,,,,,,,,97659899.72,,,38741912.05,1065906.32,5493059.87,22311992.75,28870958.94,,,,,,,,,,,,,43809865.87,209082636.58,,,,,,,,,36844377.17,,,36844377.17,245927013.75,,578413026.0,,,,2140847130.92,,,84740126.87,39421506.74,,464070078.64,,3343872886.43,,3343872886.43,3589799900.18,定期报告,未审计,20130426,CNY,合并期末,2020-03-13T15:28:06
20121231,,808312432.29,,,,,,,,,,,,,10541059.21,10100000.0,,,,,,,,,,,10292622.01,10292622.01,,,1013000000.0,,,,,,,,192639517.59,,,,94000000.0,,1286890000.0,,,,,,75700767.75,15453173.55,60247594.2,,60247594.2,,,60247594.2,,,,,,,1338676.34,,,28723290.68,44801417.11,,,839246113.51,2721640495.92,3560886609.43,,,,,,,,,,,,,,108357614.32,,,81288287.66,1065906.32,5493059.87,23656377.73,30215343.92,,,,,,,,,,,,,43772515.81,263633761.71,,,,,,,,,34426994.62,,,34426994.62,298060756.33,,578413026.0,,,,2133594983.25,,,84740126.87,39421506.74,,390275192.98,,3262825853.1,,3262825853.1,3560886609.43,定期报告,是,20140327,CNY,合并期末,2020-03-13T15:28:06
20120930,,1370653453.58,,,,,,,,,,,,,29073988.93,,,,,,11280.0,,,,,,10133746.83,10133746.83,,,1155000000.0,,,,,,,,189399496.29,,,,94000000.0,,404890000.0,,,,,,,,,,52444757.2,,,52444757.2,,,,,,,1389618.84,,,11106289.06,54242089.08,,,1409872469.34,1962472250.47,3372344719.81,,,,,,,,,,,,,,33051306.71,,,53623883.78,1065906.32,5493059.87,11943262.07,18502228.26,,,,,,,,,,,,,43695725.86,148873144.61,,,,,,,,,33616989.28,,,33616989.28,182490133.89,,578413026.0,,,,2129253425.62,,,58677128.22,,,400161488.15,,3189854585.92,,3189854585.92,3372344719.81,定期报告,未审计,20121029,CNY,合并期末,2020-03-13T15:28:06
20120630,,1510810892.43,,,,,,,,,,,,,23943666.88,,,,,,97360.0,,,,,,9520382.67,9520382.67,,,845000000.0,,,,,,,,214820375.65,,,,94000000.0,,473790000.0,,,,,,66157438.34,13104365.53,53053072.81,,53053072.81,,,53053072.81,,,,,,,1440561.34,,,10410727.67,61451269.0,,,1544372301.98,1753966006.47,3298338308.45,,,,,,,,,,,,,,30261441.46,,,49065757.73,1065906.32,5495311.98,10895826.18,17457044.48,,,,,,,,,,,,,43662767.22,140447010.89,,,,,,,,,39972209.13,,,39972209.13,180419220.02,,578413026.0,,,,2146319085.13,,,58677128.22,,,311160331.15,,3117919088.43,,3117919088.43,3298338308.45,定期报告,未审计,20120828,CNY,合并期末,2020-03-13T15:28:06
20120331,,441769203.09,,,,,,,,,,,,,32824192.0,,,,,,97360.0,,,,,,9288831.76,9288831.76,,,45500000.0,,,,,,,,85530207.35,,,,99000000.0,,370020000.0,,,,,,,,,,53779828.73,,,53779828.73,,,,,,,1491503.84,,,9155993.67,61773824.56,,,483979586.85,726251358.15,1210230945.0,,,,,,,,,,,,,,20960307.31,,,30729119.33,1065906.32,5495311.98,203046922.27,209608140.57,,,,,,,,,,,,,55238408.84,316535976.05,,,,,,,,,8899667.06,,,8899667.06,325435643.11,,358413026.0,,,,167883000.57,,,58677128.22,,,276472629.17,,884795301.89,,884795301.89,1210230945.0,定期报告,未审计,20120427,CNY,合并期末,2020-03-13T15:28:06
20111231,,388126449.23,,,,,,,,,,,,,30001682.23,,,,,,409620.0,,,,,,5916463.59,5916463.59,,,115500000.0,,,,,,,,83358669.04,,,,99000000.0,,356620000.0,,,,,,65628605.34,11553004.68,54075600.66,,54075600.66,,,54075600.66,,,,,,,1267546.34,,,15716223.71,62096380.12,,,424454215.05,787634419.87,1212088634.92,,,,,,,,,,,,,,32345164.67,,,39525697.77,1065906.32,5495311.98,220569681.22,227130899.52,,,,,,,,,,,,,55170078.76,354171840.72,,,,,,,,,8356782.49,,,8356782.49,362528623.21,,358413026.0,,,,166254346.83,,,58677128.22,,,242865992.73,,849560011.71,,849560011.71,1212088634.92,定期报告,是,20130426,CNY,合并期末,2020-03-13T15:28:06
20110930,,202692248.96,,,,,,,,,,,,,42454263.36,,,,,,11280.0,,,,,,5406324.34,5406324.34,,,115000000.0,,,,,,,,93093119.14,,,,99000000.0,,297400000.0,,,,,,,,,,53356897.26,,,53356897.26,,,,,,,1311616.34,,,11607363.24,63050884.34,,,250564116.66,733819880.32,984383996.98,,,,,,,,,,,,,,35729339.46,,,28277476.8,1065906.32,5495311.98,33664547.06,40225765.36,,,,,,,,,,,,,66513842.18,170746423.8,,,,,,,,,8625038.2,,,8625038.2,179371462.0,,358413026.0,,,,166059113.96,,,42206408.83,,,223219827.95,,805012534.98,,805012534.98,984383996.98,定期报告,未审计,20111019,CNY,合并期末,2020-03-13T15:28:06
20110630,,144952260.24,,,,,,,,,,,,,40524291.91,,130099.41,,130099.41,,81938.06,,,,,,23911067.66,23911067.66,,,115000000.0,,,,,,,,117300038.21,,,,99000000.0,,296610000.0,,,,,,64567279.3,10401443.63,54165835.67,,54165835.67,,,54165835.67,,,,,,,1355686.34,,,10143935.1,64650703.96,,,209599657.28,758226199.28,967825856.56,,,,,,,,,,3958.57,,3958.57,580211.2,30252703.48,,,26399707.11,1065906.32,5495311.98,31467904.49,38029122.79,,,,,,,,,,,,,66436658.41,161702361.56,,,,,,,,,14676767.97,,,14676767.97,176379129.53,,358413026.0,,,,179214303.26,,,42208034.45,,,196497205.08,,791446727.03,,791446727.03,967825856.56,定期报告,未审计,20110824,CNY,合并期末,2020-03-13T15:28:06
20110331,,76355774.19,,,,,,,,,,,,,47532006.49,,130099.41,,130099.41,,11280.0,,,,,,96460243.92,96460243.92,,,90000000.0,,,,,,,,129983883.24,,,,99000000.0,,276610000.0,,,,,,,,,,44237346.02,,,44237346.02,,,,,,,1399756.34,,,7626896.83,76026114.83,,,220489404.01,724883997.26,945373401.27,,,,,,,,,,8846.57,,8846.57,536711.2,21846303.05,,,26483847.83,1065906.32,5495311.98,30345356.24,36906574.54,,,,,,,,,,,,,67132995.04,152915278.23,,,,,,,,,17847729.23,,,17847729.23,170763007.46,,358413026.0,,,,188727187.03,,,42208034.45,,,170147988.09,,774610393.81,,774610393.81,945373401.27,定期报告,未审计,20110430,CNY,合并期末,2020-03-13T15:28:06
20101231,,263077986.79,,,,,,,,,,,,,39407134.22,,212867.67,,212867.67,,1115517.34,,,,,,2517717.6,2517717.6,,,15000000.0,,244362255.38,,,,,,142736839.21,,,,99000000.0,48224970.53,216010000.0,,,,,,54816395.98,10092150.63,44724245.35,,44724245.35,,,44724245.35,,,,,,,1443826.34,,,11424217.14,74775855.42,,,550693479.0,653339953.99,1204033432.99,,25000000.0,,,,,,,,31936006.31,,31936006.31,7652732.11,30122743.47,,,39041805.21,1065906.32,5535874.48,232714569.66,239316350.46,,,,,,,,,,,,,67076070.16,440145707.72,,,,,,,,,21035968.21,,,21035968.21,461181675.93,,358413026.0,,,,198291904.02,,,51202953.01,,,119829715.79,,742851757.06,,742851757.06,1204033432.99,定期报告,是,20120427,CNY,合并期末,2020-03-13T15:28:06
20100930,,213404752.46,,,,,,,,,,,,,22279600.0,,254205.68,,254205.68,,328838.66,2358493.54,,,,,5785776.94,8144270.48,,,75000000.0,,238110304.48,,,,,,148598916.98,,,,99000000.0,48590990.19,196010000.0,,,,,,,,,,45189910.26,,,45189910.26,,,,,,,1487896.34,,,4115366.22,89572862.08,,,482521971.76,707565942.07,1190087913.83,,185000000.0,,,,,,,,43677036.05,,43677036.05,6352099.54,19651202.49,,,26392850.49,1065906.32,7364899.86,87818384.71,96249190.89,,,,,,,,,,,,,67986467.62,445308847.08,,,,,,,,,25915717.47,,,25915717.47,471224564.55,,358413026.0,,,,211492145.81,,,43730280.03,,,93405442.36,,718863349.28,,718863349.28,1190087913.83,定期报告,未审计,20101021,CNY,合并期末,2020-03-13T15:28:06
20100630,,210260037.54,,,,,,,,,,,,,37162941.35,,315472.77,,315472.77,,152075.16,2358493.54,,,,,3680087.64,6038581.18,,,,,258984944.85,,,,,,132568714.75,,,,99000000.0,48422414.03,136230000.0,,,,,,58361869.12,12521920.79,45839948.33,,45839948.33,,,45839948.33,,,,,,,1531966.34,,,11410985.59,61110478.74,,,512914052.85,536114507.78,1049028560.63,,185000000.0,,,,,,,,37089595.69,,37089595.69,6321653.03,20453339.73,,,21241710.55,18986557.62,5733649.86,88622384.36,113342591.84,,,,,,,,,,,,,67931117.48,451380008.32,,,,,,,,,22761482.73,,,22761482.73,474141491.05,,358413026.0,,,,82967319.18,,,43730280.03,,,77953989.29,,574887069.58,,574887069.58,1049028560.63,定期报告,未审计,20100830,CNY,合并期末,2020-03-13T15:28:06
20100331,,335338991.05,,,,,,,,,,,,,14643730.0,,318356.6,,318356.6,,437929.11,2358493.54,,,,,5169562.76,7528056.3,,,50000000.0,,319447491.19,,,,,,163424725.0,,,,99000000.0,7244757.83,,,,,,,,,,,44270559.02,,,44270559.02,,,,,,,1576036.34,,,11473861.8,61418590.93,,,,,1116123085.17,,185000000.0,,,,,,,,24499253.62,,24499253.62,34506574.43,20250050.63,,,12010293.69,1065906.32,7467479.64,129134710.24,137668096.2,,,,,,,,,,,,,,,,,,,,,,,30944059.05,,67900818.22,,512779145.84,,358413026.0,,,,107515048.11,,,43730280.03,,,81863130.11,,603343939.33,,603343939.33,1116123085.17,定期报告,未审计,20100426,CNY,合并期末,2020-03-13T15:28:06
20091231,,293642274.84,,,,,,,,,,,,,3529304.0,,283297.22,,283297.22,,121410.61,2358493.54,,,,,28290771.55,30649265.09,,,50000000.0,,317494465.28,,,,,,175883767.25,,,,99000000.0,7297510.91,,,,,,,55513928.22,11178083.75,44335844.47,,44335844.47,,,44335844.47,,,,,,,1620106.34,,,11501709.21,61726703.12,,,645720017.04,451365641.3,1097085658.34,,160000000.0,,,,,,,,35802156.08,,35802156.08,30857745.18,18007315.2,,,13553019.36,1065906.32,5736742.14,134659954.17,141462602.63,,,,,,,,,,,,,67846769.8,467529608.25,,,,,,,,,33477419.61,,67846769.8,33477419.61,501007027.86,,358413026.0,,,,115115129.8,,,43730280.03,,,66997739.57,,596078630.48,,596078630.48,1097085658.34,定期报告,是,20110118,CNY,合并期末,2020-03-13T15:28:06
20090930,,251655899.49,,,,,,,,,,,,,16044944.8,,333239.17,,333239.17,,9459324.74,2054081.28,,,,,7301383.94,9355465.22,,,60000000.0,,314501832.44,,,,,,131178498.6,,,,123750187.64,7350263.99,,,,,,,,,,,36634152.23,,,36634152.23,,,,,,,1165649.67,,,13079548.83,65784612.72,,,,,1040293619.54,,160000000.0,,,,,,,,39500340.68,,39500340.68,25379112.22,9330803.02,,,12071364.67,1065906.32,5500050.69,141189987.88,147755944.89,,,,,,,,,,,,,,,,,,,,,,,21685687.99,,67801170.44,,483524423.91,,358413026.0,,,,79739934.91,,,38337481.2,,,71198579.16,,556769195.63,,556769195.63,1040293619.54,定期报告,未审计,20091030,CNY,合并期末,2020-03-13T15:28:06
20090630,,219647833.08,,,,,,,,,,,,,8902020.0,,5509263.67,,5509263.67,,7549550.39,2054081.28,,,,,2897161.72,4951243.0,,,100000000.0,,836803346.99,,,,,,149089703.4,,,,123750187.64,7403017.07,,,,,,,49287000.02,11934208.9,37352791.12,,37352791.12,,,37352791.12,,,,,,,1165649.67,,,16736886.52,173757.86,,,1083363257.13,435671993.28,1519035250.41,,30000000.0,,,,,,,,153817151.32,,153817151.32,430801665.55,7825557.93,,,-16584593.04,1065906.32,5500050.69,118775337.46,125341294.47,,,,,,,,,,,,160000000.0,67746021.77,958947098.0,,,,,,,,,22957932.2,,,22957932.2,981905030.2,,358413026.0,,,,83379470.03,,,38337481.2,,,47920068.62,,537130220.21,,537130220.21,1519035250.41,定期报告,未审计,20090831,CNY,合并期末,2020-03-13T15:28:06
20090331,,284157598.1,,,,,,,,,,,,,353400.0,,7400906.82,,7400906.82,,4069233.24,2054081.28,,,,,2255996.66,4310077.94,,,50000000.0,,872473330.33,,,,,,120561244.82,,,,128083544.75,7455770.15,,,,,,,,,,,9486813.57,,,9486813.57,,,,,,,1165649.67,,,22962292.79,1459200.0,,,1172764546.43,341174515.75,1513939062.18,,30000000.0,,,,,,,,153013844.48,,153013844.48,458210371.04,6520145.29,,,-16421937.46,11818297.1,5508811.41,99160006.13,116487114.64,,,,,,,,,,,,160000000.0,67768623.9,975578161.89,,,,,,,,,18747507.03,,,18747507.03,994325668.92,,358413026.0,,,,70615804.66,,,38337481.2,,,43166907.04,,519613393.26,,519613393.26,1513939062.18,定期报告,未审计,20090421,CNY,合并期末,2020-03-13T15:28:06
20081231,,263584280.72,,,,,,,,,,,,,7816719.01,,7410818.9,,7410818.9,,10423718.75,2054081.28,,,,,1627739.65,3681820.93,,,50000000.0,,896662594.67,,,,,,85593283.13,,,,128083544.75,7508523.23,50000000.0,,,,,,20505103.67,10487863.61,10017240.06,,10017240.06,,,10017240.06,,,,,,,1195969.67,,,22996033.31,1560553.2,,,1189579952.98,356955147.35,1546535100.33,,30000000.0,,,,,,,,168424049.57,,168424049.57,470606198.62,6137930.08,,,-1984547.96,1065906.32,5508811.41,136758189.67,143332907.4,,,,,,,,,,,,160000000.0,67660371.78,1044176909.49,,,,,,,,,9902320.78,,,9902320.78,1054079230.27,,358413026.0,,,,44389833.4,,,38337481.2,,,42235355.1,,492455870.06,,492455870.06,1546535100.33,定期报告,是,20100426,CNY,合并期末,2020-03-13T15:28:06
20080930,,266230929.54,,,,,,,,,,,,,,,43717.27,,43717.27,,839204.1,2054081.28,,,,,4137790.72,6191872.0,,,40000000.0,,725215484.5,,,,,,83777232.4,,,,124592782.45,7600934.47,,,,,,,,,,,7352367.92,,,7352367.92,,,,,,,,,,32857550.64,1459200.0,,,998521207.41,297640067.88,1296161275.29,,50000000.0,,,,,,,,10211976.73,,10211976.73,396388352.4,4104261.88,,,-13136315.97,1065906.32,,101224628.43,102290534.75,,,,,,,,,63050226.6,,,,67675552.65,617534362.44,160000000.0,,,,,,,,7725058.08,,,230775284.68,848309647.12,,358413026.0,,,,23143739.27,,,37666000.53,,,22306384.81,,447851628.17,,447851628.17,1296161275.29,定期报告,未审计,20081025,CNY,合并期末,2020-03-13T15:28:06
20080630,,303786605.44,,,,,,,,,,,,,,,378648.97,,378648.97,,121063.4,2054081.28,,,,,6356486.1,8410567.38,,,,,708540166.2,,,,,,103524528.92,,,,124592782.45,7648022.11,,,,,,,18276374.02,10746903.98,7529470.04,,7529470.04,,,7529470.04,,,,,,,,,,30191410.7,1459200.0,,,1021237051.39,274945414.22,1296182465.61,,50000000.0,,,,,,,,9197685.21,,9197685.21,360511976.05,16358884.47,,,-7573544.68,1065906.32,,108322389.5,109388295.82,,,,,,,,,63050226.6,,,,67635914.26,605519211.13,160000000.0,,,,,,,,10250382.21,,,233300608.81,838819819.94,,358413026.0,,,,37954211.66,,,37666000.53,,,17006929.92,,457362645.67,,457362645.67,1296182465.61,定期报告,未审计,20080821,CNY,合并期末,2020-03-13T15:28:06
20080331,,272340681.45,,,,,,,,,,,,,,,6131497.86,,6131497.86,,97265220.43,8103537.68,,,,,7745837.88,15849375.56,,,,,685466730.81,,,,,,170510982.34,,,,42592782.45,7695109.77,,,,,,,,,,,8016169.72,,,8016169.72,,,,,,,,,,25784208.86,1459200.0,,,1077053506.11,256058453.14,1333111959.25,,50000000.0,,,,,,,,9428541.85,,9428541.85,352843649.01,12052118.13,,,17375697.41,1091922.32,,87778649.38,88870571.7,,,,,,,,,63050226.6,,,,67919206.87,598489784.97,160000000.0,,,,,,,,24474355.58,,,247524582.18,846014367.15,,358413026.0,,,,88105937.81,,,37666000.53,6322477.56,,-4018085.32,,486489356.58,608235.52,487097592.1,1333111959.25,定期报告,未审计,20080421,CNY,合并期末,2020-03-13T15:28:06
20071231,,257700719.68,,,,,,,,,,,,,,,418000.0,,418000.0,,82142091.4,2054081.28,,,,,5805302.61,7859383.89,,,,,693724736.63,,,,,,261592450.66,,,,42592782.45,7742197.41,,,,,,,18467977.02,10503312.6,7964664.42,,7964664.42,,,7964664.42,,,,,,,,,,26418690.77,1459200.0,,,1041844931.6,347769985.71,1389614917.31,,70000000.0,,,,,,,,3977973.25,,3977973.25,306234123.47,6485924.32,,,27541536.59,1091922.32,6027833.18,88273066.15,95392821.65,,,,,,,,,63050226.6,,,,73040929.34,582673308.62,160000000.0,,,,,,,,47244722.66,,,270294949.26,852968257.88,,358413026.0,,,,156417039.05,,,36863960.92,,,-21957958.0,,536058545.53,588113.9,536646659.43,1389614917.31,定期报告,是,20090228,CNY,合并期末,2020-03-13T15:28:06
20070930,,219574616.66,,,,,,,,,,,,,4989370.0,,1389033.1,,1389033.1,,155971591.4,,,,,,17061795.35,17061795.35,,,2000000.0,,560002752.2,,,,,,249859029.3,,,,44015518.99,7789285.05,50000000.0,,,,,,,,,,6916884.69,,,6916884.69,,,,,,,,,,18255643.49,1459200.0,,,958989158.71,380295561.52,1339284720.23,,120000000.0,,,,,,,,10110317.01,,10110317.01,277586279.24,5892465.38,,,35904108.12,1232002.32,,58253222.74,59485225.06,,,,,,,,,63050226.6,,,,71613470.75,580591865.56,160000000.0,,,,,,,,58903920.66,,,281954147.26,862546012.82,,358413026.0,,,,133437335.49,,,35643067.96,,,-57619886.24,,476196020.77,542686.64,476738707.41,1339284720.23,定期报告,未审计,20071026,CNY,合并期末,2020-03-13T15:28:06
