报告日,经营活动产生的现金流量,处置交易性金融资产净增加额,处置可供出售金融资产净增加额,收取利息、手续费及佣金的现金,拆入资金净增加额,拆出资金净减少额,融出资金净减少额,卖出回购金融资产收到的现金,证券投资收到的现金,买入返售金融资产收到的现金,代理买卖业务的现金净增加额,代理兑付证券净增加额,代理承销证券收到的现金净额,保证金现金流入,收到的资产管理业务,销售商品、提供劳务收到的现金,收到的税费返还,收到的其他与经营活动有关的现金,经营活动现金流入小计,处置交易性金融资产的净减少额,处置可供出售金融资产净减少额,支付利息、手续费及佣金的现金,偿还拆入资金支付的现金,拆出资金净增加额,融出资金净增加额,回购金融资产支付的现金,买入返售金融资产支付的现金,证券投资支付的现金,代理买卖证券净减少额,代兑付债券支付的现金净额,保证金现金流出,为交易目的而持有的金融资产净增加额,以现金支付的营业费用,购买商品、接受劳务支付的现金,支付给职工以及为职工支付的现金,支付的各项税费,支付其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,投资活动产生的现金流量,收回投资收到的现金,取得投资收益收到的现金,处置固定资产、无形资产及其他长期资产收回的现金净额,处置子公司和其他营业单位收到的现金,收到其他与投资活动有关的现金,投资活动现金流入小计,投资支付的现金,购建固定资产、无形资产和其他长期资产支付的现金,取得子公司及其他营业单位支付的现金净额,支付其他与投资活动有关的现金,投资活动现金流出小计,投资活动产生的现金流量净额,筹资活动产生的现金流量,吸收投资收到的现金,吸收权益性投资所收到的现金,子公司吸收少数股东投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入小计,偿还债务支付的现金,分配股利、利润或偿付利息所支付的现金,子公司支付给少数股东的股利、利润,支付其他与筹资活动有关的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,汇率变动对现金及现金等价物的影响,现金及现金等价物净增加额,现金的期末余额,现金的期初余额,现金等价物的期末余额,现金等价物的期初余额,期初现金及现金等价物余额,期末现金及现金等价物,数据源,是否审计,公告日期,币种,类型,更新日期
20230930,,394062164.61,,3333217642.9,420000000.0,,,,,1255780447.98,,,,,,,,769806635.16,6172866890.65,,,758135403.78,,,666727848.52,4360853507.3,,,3573580392.74,,,,,,1528993524.13,565612039.6,736167228.72,12190069944.79,-6017203054.14,,3759257242.12,267027366.34,92501.5,,,4026377109.96,622210905.02,102394430.65,,,724605335.67,3301771774.29,,,,,,13174200000.0,,13174200000.0,14756714900.0,697589859.23,,81887222.68,15536191981.91,-2361991981.91,1049632.39,-5076373629.37,,,,,29801554930.02,24725181300.65,定期报告,未审计,20241031,CNY,合并期末,2023-10-30T18:42:03
20230630,,,,2244960665.47,440000000.0,,,,,1305597779.4,,,,,,,,410605033.48,4401163478.35,,,544431770.07,,,859519447.35,1302687280.72,,,158883674.57,,,2505248073.47,,,1102490767.29,428629812.28,592956803.48,7494847629.23,-3093684150.88,,2697824426.05,178446649.86,85816.85,,,2876356892.76,349583473.37,56474621.39,,,406058094.76,2470298798.0,,,,,,9987600000.0,,9987600000.0,9769714900.0,455404023.16,,56811869.76,10281930792.92,-294330792.92,1307771.6,-916408374.2,28885146555.82,29801554930.02,,,29801554930.02,28885146555.82,定期报告,未审计,20240830,CNY,合并期末,2023-08-23T21:37:03
20230331,,0.0,,1107993811.73,49000000.0,,,2530940842.19,,789849487.3,,,,,,,,784890678.83,5262674820.05,,,275604171.07,,,1056231436.37,,,,1012612567.44,,,3281050647.2,,,438773695.92,71276321.01,414978100.89,6550526939.9,-1287852119.85,,207217258.03,54273629.13,52265.39,,,261543152.55,256477319.05,32826481.85,,,289303800.9,-27760648.35,,,,,,5161800000.0,,5161800000.0,5743450857.0,343488126.14,,33613739.54,6120552722.68,-958752722.68,-544417.49,-2274909908.37,,,,,29802014042.76,27527104134.39,定期报告,未审计,20240427,CNY,合并期末,2023-04-27T21:42:05
20221231,,,,5006686896.17,,,1571654395.5,3407853512.04,,,,,,,,,,2442312801.63,12428507605.34,,,967082585.74,689000000.0,,,,317341024.36,,856384566.94,,,3894483071.08,,,1988915062.07,677716199.43,1274854231.9,10665776741.52,1762730863.82,,11376410211.49,496696588.17,532385.36,,,11873639185.02,11122902493.0,133712629.14,,,11256615122.14,617024062.88,,,,,,16663037922.0,,16663037922.0,18078656442.0,1031643920.13,97073.47,84588108.33,19194888470.46,-2531850548.46,2794479.0,-149301142.76,29801554930.02,29950856072.78,,,29950856072.78,29801554930.02,定期报告,是,20240427,CNY,合并期末,2023-04-27T21:42:05
20220930,,,,3694615092.17,,,1795301177.13,,,123141035.77,,,,,,,,2774533505.04,8387590810.11,,,606958199.29,119000000.0,,,2898524963.03,,,3109835776.61,,,833513060.38,,,1562768637.95,582794063.28,1070903544.53,10784298245.07,-2396707434.96,,9638834937.22,485481572.95,177150.76,,,10124493660.93,7128166033.37,89062490.55,,,7217228523.92,2907265137.01,,,,,,12024971279.0,,12024971279.0,13677354065.0,789724686.86,,63295386.61,14530374138.47,-2505402859.47,3412265.55,-1991432891.87,,,,,29950856072.78,27959423180.91,定期报告,未审计,20231031,CNY,合并期末,2022-10-30T19:07:06
20220630,,183050787.78,,2492229169.54,,,1759522036.11,2368142575.34,,,1256661959.02,,,,,,,1170768022.58,9230374550.37,,,408756525.44,929000000.0,,,,226252646.16,,,,,,,,1165666755.97,442946580.66,762400435.27,3935022943.5,5295351606.87,,6248802614.76,297338242.5,134011.21,,,6546274868.47,6664859684.17,61906792.82,,,6726766476.99,-180491608.52,,,,,,7069054059.0,,7069054059.0,10093662614.0,527611946.86,,45799723.41,10667074284.27,-3598020225.27,1549321.81,1518389094.89,31469245167.67,29950856072.78,,,29950856072.78,31469245167.67,定期报告,未审计,20230824,CNY,合并期末,2022-08-25T15:52:04
20220331,,2977173780.97,,1222728375.64,,,600591680.67,,,2671914989.58,,,,,,,,836052928.28,8308461755.14,,,217254427.52,139000000.0,,,557971538.32,,,1313954010.73,,,,,,800200951.66,135003049.39,1507259948.61,4670643926.23,3637817828.91,,1676754051.14,127449323.0,19614.31,,,1804222988.45,3924686762.08,41427655.05,,,3966114417.13,-2161891428.68,,,,,,3752241831.0,,3752241831.0,4676429630.0,357668580.99,,21559233.04,5055657444.03,-1303415613.03,-170061.95,172340725.25,,,,,29950856072.78,30123196798.03,定期报告,未审计,20230428,CNY,合并期末,2022-04-25T21:37:04
20211231,,,,5288621519.31,3049000000.0,,,2325276301.38,,,6814398572.59,,,,,,,576464961.6,18053761354.88,,,913421559.33,,,2702049277.43,,5402845519.11,,,,,741336771.03,,,2125352678.75,936086951.25,1392812139.1,14213904896.0,3839856458.88,,6282384900.67,537533037.12,57850.72,,,6819975788.51,6483900487.39,98864159.26,,5268812.39,6588033459.04,231942329.47,,24000000.0,24000000.0,24000000.0,,27488133420.0,1622553.49,27513755973.49,22695799000.0,969921568.41,48050773.63,131838952.32,23797559520.73,3716196452.76,-700027.74,7787295213.37,29950856072.78,22163560859.41,,,22163560859.41,29950856072.78,定期报告,是,20230428,CNY,合并期末,2022-04-25T21:37:04
20210930,,1746033010.98,,3862903180.98,1189000000.0,,,,,,4665828891.86,,,,,,,1619030247.98,13082795331.8,,,668376227.24,,,2317066944.75,141790664.74,2070734120.55,,,,,,,,1626188010.24,675072145.43,1020595655.72,8519823768.67,4562971563.13,,4332271752.82,995725572.54,13592.97,,,5328010918.33,6582458915.75,64632624.36,,,6647091540.11,-1319080621.78,,,,,,20383650000.0,,20383650000.0,15402299000.0,807950299.44,,103407772.67,16313657072.11,4069992927.89,-187044.2,7313696825.04,,,,,22163560859.41,29477257684.45,定期报告,未审计,20221031,CNY,合并期末,2021-10-28T16:47:03
20210630,,669238665.47,,2372504824.16,910000000.0,,,3031734520.54,,76211616.7,586509997.06,,,,,,,723509508.87,8369709132.8,,,402646801.67,,,1199628803.18,,,,,,,,,,1155267971.7,378473133.69,539694785.68,3675711495.92,4693997636.88,,2344643108.77,822595344.05,9109.97,,,3167247562.79,5783467427.08,39955867.87,,,5823423294.95,-2656175732.16,,,,,,10443150000.0,,10443150000.0,9255399000.0,419983839.81,,88501411.32,9763884251.13,679265748.87,-285642.79,2716802010.8,24880362870.21,22163560859.41,,,22163560859.41,24880362870.21,定期报告,未审计,20220826,CNY,合并期末,2021-08-12T20:17:04
20210331,,1161351286.37,,1196275673.58,1310000000.0,,37592502.28,1568302702.81,,,,,,,,,,1091837270.45,6365359435.49,,,195422687.67,,,,,35936442.3,,175498109.16,,,,,,770940431.72,184337100.92,9924466.3,1372059238.07,4993300197.42,,1097473507.69,622161804.45,7293.0,,,1719642605.14,3013157918.63,21603240.67,,0.0,3034761159.3,-1315118554.16,,,,,0.0,3674550000.0,,3674550000.0,6528850000.0,263272658.09,,68948485.58,6861071143.67,-3186521143.67,171472.7,491831972.29,,,,,22163560859.41,22655392831.7,定期报告,未审计,20220426,CNY,合并期末,2021-04-27T17:52:04
20201231,,,,4640301790.92,,,,,,3259287272.04,3617105625.21,,,,,,,1726787552.94,13243482241.11,,,884347063.1,1860000000.0,,3893334348.31,1809028609.69,,,,,,5600240634.96,,,1540574547.36,899124545.98,1146741577.38,17633391326.78,-4389909085.67,,9287487655.06,534628316.11,329365.9,,,9822445337.07,7310187766.3,126949281.5,,,7437137047.8,2385308289.27,,,,,,27839400000.0,,27839400000.0,21882650000.0,760848659.41,,26678249.2,22670176908.61,5169223091.39,-1766548.67,3162855746.32,22163560859.41,19000705113.09,,,19000705113.09,22163560859.41,定期报告,是,20220426,CNY,合并期末,2021-04-12T18:52:03
20200930,,,,3516042555.74,,,,566722815.87,,2145138272.04,1377077251.22,,,,,,,1935122479.83,9540103374.7,,,693868180.56,1150000000.0,,3220464565.4,,,,,,,5997157514.94,,,1205183052.85,643729240.22,567346706.54,13477749260.51,-3937645885.81,,6440696182.48,442113770.04,274822.41,,,6883084774.93,5763478097.67,81685209.25,,,5845163306.92,1037921468.01,,,,,,22617050000.0,,22617050000.0,16285000000.0,528413857.12,,3508294.99,16816922152.11,5800127847.89,-601690.83,2899801739.26,,,,,19000705113.09,21900506852.35,定期报告,未审计,20211029,CNY,合并期末,2020-10-29T19:12:03
20200630,,,,2140510498.16,,,,4031567308.12,,1555208113.29,3180243389.57,,,,,,,2865307325.22,13772836634.36,,,426976729.75,,1020000000.0,1101626882.6,,,,,,,10416402495.8,,,924841664.41,374791369.41,247309285.54,14511948427.51,-739111793.15,,3106082136.22,342317664.7,25633.82,,,3448425434.74,2102422918.84,60700375.62,,,2163123294.46,1285302140.28,,,,,,14296350000.0,,14296350000.0,10556550000.0,251583049.15,,2457888.02,10810590937.17,3485759062.83,422705.42,4032372115.38,23033077228.47,19000705113.09,,,19000705113.09,23033077228.47,定期报告,未审计,20210813,CNY,合并期末,2020-08-12T20:27:03
20200331,,,,1152162578.31,50000000.0,,,5022634308.12,,143869239.04,1835779156.36,,,,,,,1644226521.22,9848671803.05,,,223307825.37,,200000000.0,276111063.15,,,,,,,8239109486.0,,,662368033.62,163340955.24,177248034.69,9941485398.07,-92813595.02,,981822554.04,156716275.63,27755.49,,,1138566585.16,974070227.75,24333068.55,,,998403296.3,140163288.86,,,,,,10859650000.0,,10859650000.0,5066700000.0,76758787.37,,1133594.42,5144592381.79,5715057618.21,437711.69,5762845023.74,,,,,19000705113.09,24763550136.83,定期报告,未审计,20210428,CNY,合并期末,2021-04-27T17:52:04
20191231,,,,3702484936.29,,500000000.0,,7544904395.99,,,4817961092.92,,,,,,,247585329.51,16812935754.71,,,830868226.26,350000000.0,,2891712996.06,,1808558483.84,,,,,6040664362.4,,,1168028413.08,613350104.56,1802185884.39,15505368470.59,1307567284.12,,17524963325.75,426906376.34,494735.0,,,17952364437.09,21535821424.67,101330074.75,,,21637151499.42,-3684787062.33,,,,,,21537500000.0,,21537500000.0,13886551000.0,590836652.74,,22460052.53,14499847705.27,7037652294.73,463860.92,4660896377.44,19000705113.09,14339808735.65,,,14339808735.65,19000705113.09,定期报告,是,20210413,CNY,合并期末,2020-03-30T21:12:02
20190930,,,,2466501229.98,,500000000.0,,6206838501.34,,,3220356874.0,,,,,,,372534006.07,12766230611.39,1765940030.26,,470171475.52,1400000000.0,900000000.0,1995708035.69,,3305340752.49,,,,,1765940030.26,,,877394196.01,478776180.75,1077372267.31,11370702938.03,1395527673.36,,13756403198.96,199123660.89,396838.0,,,13955923697.85,19227442284.5,93071768.7,,16789333.33,19337303386.53,-5381379688.68,,,,,,15627500000.0,3.14,15627500003.14,7774401000.0,422361203.87,,5432091.47,8202194295.34,7425305707.8,719476.53,3440173169.01,,,,,14339808735.65,17779981904.66,定期报告,未审计,20201030,CNY,合并期末,2020-03-13T14:52:11
20190630,,,,1676649418.82,0.0,,0.0,6491357462.6,,,4572582563.25,,,,,,,489926882.65,13230516327.32,3880733904.91,,304191150.66,1000000000.0,1000000000.0,1458968283.99,,1068843173.49,,,,,3880733904.91,,,660373491.6,329628248.22,1261579673.04,9964317925.91,3266198401.41,,12154268198.25,116134539.31,353190.0,0.0,0.0,12270755927.56,17341184821.11,55333052.35,0.0,0.0,17396517873.46,-5125761945.9,,0.0,0.0,0.0,0.0,9608300000.0,0.0,9608300000.0,2745951000.0,146273967.02,0.0,2665778.51,2894890745.53,6713409254.47,72992.18,4853918702.16,19193727437.81,14339808735.65,3833817076.04,2992566661.74,14339808735.65,19193727437.81,定期报告,未审计,20200813,CNY,合并期末,2020-03-13T14:52:11
20190331,,,,754534909.88,-1940000000.0,,,4107208633.61,,,6919900524.99,,,,,,,546723532.45,12328367600.93,,,138701464.44,,1440000000.0,2011576080.52,,1243934186.31,,,,,2238387750.6,,,391892722.08,87473268.05,396049506.3,7948014978.3,4380352622.63,,7300301207.97,62752313.07,353190.0,,,7363406711.04,8420935150.42,7779522.36,,,8428714672.78,-1065307961.74,,,,,,6770400000.0,,6770400000.0,1527250000.0,21674309.47,,3058038.86,1551982348.33,5218417651.67,-462913.74,8532999398.82,,,,,14339808735.65,22872808134.47,定期报告,未审计,20200421,CNY,合并期末,2020-03-13T14:52:11
20181231,,2419771753.59,,2863097116.0,1800000000.0,1800000000.0,1082862018.7,-8589244135.4,,,,,,,,,,895644054.98,9061374943.27,,,617032843.94,,,,8589244135.4,,,887462675.79,,,,,,980295307.98,491544568.52,508306719.1,12073886250.73,-3012511307.46,,678892508.47,430456631.78,12089768.37,,,1121438908.62,164971940.97,100170428.55,,1477000.0,266619369.52,854819539.1,,4874280000.0,,,,5058361000.0,,9932641000.0,7442711000.0,556574160.99,,456242818.99,8455527979.98,1477113020.02,1091923.36,-679486824.98,14339808735.65,15019295560.63,2992566661.74,4329655084.19,15019295560.63,14339808735.65,定期报告,是,20200331,CNY,合并期末,2020-03-13T14:52:11
20180930,,2121732254.15,,2009097242.69,800000000.0,,109783862.22,-5939756555.84,,,,,,,,,,298995327.84,-600147868.94,,,508056451.39,,,,,,,956440672.07,,,,,,761120053.9,406827585.07,305172334.65,2937617097.08,-3537764966.02,,28547701773.06,314146440.92,,,17204850.33,28879053064.31,28686996420.59,85611172.97,,1557000.0,28774164593.56,104888470.75,,4874280000.0,,,,3514161000.0,,8388441000.0,4456561000.0,373253700.92,,451805816.6,5281620517.52,3106820482.48,1169378.78,-324886634.01,,,,,15019295560.63,14694408926.62,定期报告,未审计,20191024,CNY,合并期末,2020-03-13T14:52:11
20180630,,,,1443928354.75,2460000000.0,,530792279.38,-5247154043.56,,,271144203.82,,,,,,,582905810.62,41616605.01,118607295.32,,415210426.84,0.0,,0.0,,,,,,,,,,545815626.46,267480198.06,201633604.79,1548747151.47,-1507130546.46,,13303099361.52,139471056.7,0.0,0.0,15153952.48,13457724370.7,15293371219.45,51735965.65,0.0,1181600.0,15346288785.1,-1888564414.4,,4874280000.0,0.0,0.0,0.0,2075761000.0,0.0,6950041000.0,2935352000.0,241906444.42,0.0,300514499.27,3477772943.69,3472268056.31,242681.38,76815776.83,11495551117.73,10691162931.56,3600560219.73,4328132629.07,15019295560.63,15096111337.46,定期报告,未审计,20190820,CNY,合并期末,2020-03-13T14:52:11
20180331,,,,682150883.93,535930770.03,,208922343.48,-1649744868.29,,,933897741.19,,,,,,,369303802.25,871538329.11,2390156405.27,,45610584.7,,-208922343.48,,,,,,,,2390156405.27,,,365696916.65,74645868.41,67499163.27,2734686594.82,-1863148265.71,,5862877429.57,74223645.23,89058.63,,89058.63,5937190133.43,6540252142.45,42772806.24,,1181600.0,6584206548.69,-647016415.26,,4871280000.0,,,,673240000.0,,5544520000.0,638350000.0,8367618.64,,254198804.66,900916423.3,4643603576.7,-857012.83,2132581882.9,,,,,15019295560.63,17151877443.53,定期报告,未审计,20190426,CNY,合并期末,2020-03-13T14:52:11
20171231,,,,3238126069.9,200000000.0,,157054028.15,9594457916.25,,,,,,,,,,112125786.02,13301763800.32,5913104887.18,,713036514.17,,,,,,,4408158207.62,,,,,,937596581.68,428507922.25,755945747.41,13156349860.31,145413940.01,,2658173373.84,324510644.25,134782957.69,,,3117466975.78,2815504272.88,109537616.99,,14866386.39,2939908276.26,177558699.52,,4910000.0,4910000.0,4910000.0,,9046950000.0,,9051860000.0,13694550000.0,910208222.59,,289262742.05,14894020964.64,-5842160964.64,-1493631.52,-5520681956.63,10691162931.56,16355573564.74,4328132629.07,4184403952.52,20539977517.26,15019295560.63,定期报告,是,20190426,CNY,合并期末,2020-03-13T14:52:11
20170930,,,,2403491728.48,100000000.0,,1929596.96,7217886715.43,,,,,,,,,,86411788.81,9809719829.68,3358867917.21,,483768146.26,,,,,,,3717992113.35,,,,,,737634947.19,324011978.49,737024235.61,9359299338.11,450420491.57,,2462878806.13,232223371.83,,,315488.49,2695417666.45,2138919827.24,51513124.91,,4961568.88,2195394521.03,500023145.42,,4910000.0,4910000.0,4910000.0,,6422866330.95,,6427776330.95,11570379245.28,668461096.0,,269956521.07,12508796862.35,-6081020531.4,-1136714.68,-5131713609.09,,,,,20539977517.26,15408263908.17,定期报告,未审计,20181026,CNY,合并期末,2020-03-13T14:52:11
20170630,,-3862246016.9,,1584546984.38,150000000.0,,704145156.65,5870012291.18,,,,,,,,,,66650216.09,8375354648.3,3862246016.9,,259120015.7,,,,,,,2325594536.25,,,,,,556147092.74,240950619.16,502424407.26,7746482688.01,628871960.29,,2484014189.66,165884166.39,9570.25,,9570.25,2649907926.3,1014405447.12,29563231.67,,,1043968678.79,1605939247.51,,4910000.0,4910000.0,4910000.0,,6279800000.0,,6284710000.0,10458450000.0,619458342.25,,274128297.14,11352036639.39,-5067326639.39,-642191.13,-2833157622.72,13764465292.94,16355573564.74,3942354601.6,4184403952.52,20539977517.26,17706819894.54,定期报告,是,20180823,CNY,合并期末,2020-03-13T14:52:11
20170331,,,,705027982.17,,,87040056.74,181495758.11,,,,,,,,,,106583659.11,1080147456.13,1598203439.79,,99453789.59,,,,,,,1761089945.9,,,,,,361554997.85,96468184.16,87619393.36,4004389750.65,-2924242294.52,,1458478747.41,100015126.76,,,2804.98,1558496679.15,78850408.02,15946867.19,,,94797275.21,1463699403.94,,4900000.0,4900000.0,4900000.0,,830000000.0,5489110.57,840389110.57,2500000000.0,133335958.46,,3778618.64,2637114577.1,-1796725466.53,-153603.29,-3257421960.4,,,,,20539977517.26,17282555556.86,定期报告,未审计,20180424,CNY,合并期末,2020-03-13T14:52:11
