报告日,资产,货币资金,其中：现金,其中：存放中央银行款项,存放同业款项,存放联行款项,贵金属,结算备付金,进出口押汇,拆出资金,其中：拆放同业,其中：拆放金融性公司,交易性金融资产,买入返售金融资产,应收票据及应收账款,应收账款,应收票据,应收款项融资,预付账款,应收股利,应收利息,应收租赁款,应收保证金,其他应收款,贴现,发放贷款及垫款总额,减：贷款损失准备,发放贷款及垫款净额,代理证券,委托资金,合同资产,存货净额,待处理抵债资产总额,减：抵债资产减值准备,待处理抵债资产净额,待摊费用,可供出售金融资产,划分为持有待售的资产,长期股权投资,投资子公司,投资性房地产,债权投资,其他债权投资,以公允价值计量且其变动计入其他综合收益的金融资产,以摊余成本计量的金融资产,衍生金融资产,其他权益工具投资,应收投资款项,长期应收款,未确认的收益,递延税款贷项,固定资产原值,减：累计折旧,固定资产净值,减：固定资产减值准备,在建工程,固定资产净额,固定资产清理,固定资产合计,融资租赁资产,预付租赁资产款,使用权资产,无形资产,商誉,长期待摊费用,递延税款借项,其他长期资产,一年内到期的非流动资产,其他流动资产,流动资产合计,非流动资产合计,资产总计,负债,短期借款,拆入资金,向中央银行借款,同业存入及拆入,其中：同业存放款项,联行存放款项,吸收存款及同业存放,吸收存款,应解汇款及临时存款,交易性金融负债,卖出回购金融资产款,应付票据及应付账款,应付票据,应付账款,预收账款,应付职工薪酬,其中：应付工资,其中：应付福利费,应交税金,应付股利,应付利息,应付债券款,应付债券：优先股,应付债券：永续债,应付次级债,应付保证金,应付代理证券款,其他应付款,衍生金融负债,预提费用,汇出汇款,长期借款,合同负债,专项应付款,划分为持有待售的负债,预计负债,长期应付款,长期递延收益,租赁负债,其他负债,货币兑换,一年内到期的长期负债,其他流动负债,流动负债合计,其他长期负债,长期负债合计,负债合计,所有者权益,实收资本净额,其他权益工具,优先股,永续债,资本公积,其他综合收益,库存股,盈余公积,一般风险准备,未分配利润,其中：拟分配现金股利,外币折算差额,其他储备,归属于母公司的股东权益合计,少数股东权益,所有者权益合计,负债及股东权益总计,数据源,是否审计,公告日期,币种,类型,更新日期
20181231,,6577070565.74,,,,,,49284826.88,,,,,167144174.7,3500000.0,33484754.37,33484754.37,,33484754.37,205237786.1,,,,3171213866.71,399665285.27,,,,,,,,167898628.03,,,,,139105270.99,,33210841.83,,546164.41,,,,,,,,,,829014.79,79464476.99,56492870.71,22971606.28,,62388044.93,22971606.28,,85359651.21,,,,183032563.54,5213347.75,,2657559.79,44419288.77,,,,,11314096133.8,,361495872.0,,,,,,,,,241399917.0,2699973.0,53969448.92,,53969448.92,8450727.36,26845043.72,,,38374890.27,,,450000000.0,,,,7417920608.8,211800536.0,300118291.75,,,,,,,,6586711.28,,,,,,,,,,,9248923156.95,,510000000.0,,,,649142651.46,22040335.6,,66668684.22,85054658.69,719165679.91,,,,2052072009.88,13100966.97,2065172976.85,11314096133.8,定期报告,是,20200314,CNY,合并期末,2020-11-20T09:11:14
20180630,,6638747576.07,,,,,,,,,,,129835508.08,,15565494.67,11065494.67,4500000.0,,186860612.46,25145.72,22094183.3,,3676051727.36,674652164.84,,,,,,,,240658194.82,,,,,195668832.01,,28599529.07,,585079.21,,,,,,,,,,3254616.81,,,,,58475352.6,23692164.58,,,,,,186092256.03,5027084.83,34424091.01,2179723.18,,,46829934.51,11657129762.55,554283677.97,12211413440.52,,259253297.0,,,,,,,,,437252580.0,,138015396.65,,138015396.65,76425683.26,44497499.22,,,19433055.38,,22083457.01,449947945.17,,,,8043845323.05,,588962439.04,,,,,,,,2480365.26,,,,,,,,9755046804.3,,455682927.24,10210729731.54,,510000000.0,,,,649142651.46,2202845.85,,59426114.44,77030750.66,689676245.46,,,,1987478607.87,13205101.11,2000683708.98,12211413440.52,其他,未审计,20180831,CNY,合并期末,2020-11-20T09:11:14
20171231,,7372337000.29,,,,,,28260455.25,,,,,81817508.47,4000.04,5752270.14,5752270.14,,,53090749.86,,,,3641150631.92,554684298.29,,20826614.06,1041330.7,19785283.36,,,,162273009.41,,,,,407573046.64,,29011386.41,,623994.01,,,,,,,,,,35075056.31,77715816.58,53354119.51,24361697.07,,49063232.03,24361697.07,,73424929.1,,,,190078181.67,4962907.96,,18189225.87,45952781.94,,,,,12734037481.45,,110000000.0,,,,,,,,,205856893.46,999990.0,,,,57863888.32,74731249.94,,,11171965.91,,,449782648.37,,,,8849781899.22,270723735.14,631158563.3,,,,,,,,,,,,,,,,,,,10816140148.93,,510000000.0,,,,649134015.5,-1403171.81,,59633944.95,77090372.76,610275857.09,,,,1904731018.49,13166314.03,1917897332.52,12734037481.45,招股说明书/意向书,是,20190813,CNY,合并期末,2020-11-20T09:11:14
20170630,,8087255365.28,,,,,,38476326.09,,,,,276759185.81,,,,,,,,34754964.87,,4707538990.56,291543170.2,,,,8788770.56,,,,29816786.14,,,,,99010904.36,,26531141.28,,1844378.29,,,,,,,,,,455136.5,,,,,39747052.7,25000878.48,,64747931.18,,,,189744434.6,5146602.22,,7141026.29,199501143.39,,,,,14114169491.2,,,,,,,,,,,7339380.97,,8554198.13,,8554198.13,,42722138.38,,,6451853.7,,21881984.83,449614611.85,,,,10919895220.25,72319435.78,613048770.34,,,,,,,,,,,,,,,,,,,12255617088.54,,510000000.0,,,,649134015.5,15623742.51,,45736881.86,63152666.21,561717589.03,,,,1845364895.11,13187507.55,1858552402.66,14114169491.2,其他,未审计,20170901,CNY,合并期末,2020-11-20T09:11:14
20161231,,9671871258.93,,,,,,,,,,,702143326.96,15400154.0,,,,,,,,,5184326301.29,111913411.94,,3378322.75,168916.14,3209406.61,,,,14470940.15,,,,,63780674.81,,26096507.79,,1952162.29,,,,,,,,,,689524.98,82786529.69,59147051.99,23639477.7,,33868016.05,23639477.7,,57507493.75,,,,193405920.16,18590402.92,,8428529.76,29429650.07,,,,,16202481892.66,,130000000.0,,,,,,,,,244097566.27,,,,,,60200064.83,,,18002549.04,,,449449315.05,,,,12770427900.5,82932631.35,566296077.87,,,,,,,,,,,,,,,,,,,14430297268.21,,510000000.0,,,,649134015.5,30833737.33,,45877578.44,63293362.79,459135909.31,,,,1758274603.37,13910021.08,1772184624.45,16202481892.66,招股说明书/意向书,是,20190813,CNY,合并期末,2020-11-20T09:11:14
20160630,,9377153478.95,,,,,,,,,,,44817744.11,,367514.74,367514.74,,,,,110523151.65,,4787785948.09,45557241.14,,,,,,,,,,,,,172657541.56,,24806505.6,,2059946.29,,,,,,,,,,995746.26,,,,,26349383.47,23845793.8,,50195177.27,,,,194725411.52,8798036.9,,5138947.44,132186292.07,,,,,15010493467.21,,130000000.0,,,,,,,,,20080363.02,,,,7359716.99,,31213614.51,,,11544148.84,,22196901.27,449281278.53,,,,12498529673.56,31808312.53,36436530.73,,,,,,,,,,,,,,,,,,,13338990629.74,,510000000.0,,,,649746533.43,-3094291.33,,32847536.4,50263320.75,411907716.39,,,,1651670815.64,19832021.83,1671502837.47,15010493467.21,其他,未审计,20160824,CNY,合并期末,2020-11-20T09:11:14
20151231,,8545111000.0,,,,,,,,,,,157167400.0,18000100.0,,,,,,,92173100.0,,3990372200.0,231694000.0,,,,,,,,,,,,,108848100.0,,,,2167700.0,,,,,,,,,,2343500.0,,,,,11656600.0,24264500.0,,35921100.0,,,,198296200.0,17401300.0,,402300.0,64725700.0,,,,,13551256900.0,,,,,,,,,,,342863700.0,,,,203400100.0,,48843500.0,,,11668000.0,,9009900.0,449115100.0,,,,10711321100.0,31496500.0,38964700.0,,,,,,,,,,,,,,,,,,,11941796800.0,,510000000.0,,,,637507800.0,11449400.0,,32847500.0,50263300.0,344493300.0,,,,1586561300.0,22898900.0,1609460100.0,13551256900.0,招股说明书(申报稿),是,20180409,CNY,合并期末,2020-11-20T09:11:14
20150331,,6509762000.0,,,,,,,,,,,21857000.0,,,,,,,,63417300.0,,3902702000.0,23000500.0,,,,,,,,,,,,,116466800.0,,,,2329400.0,,,,,,,,,,4026000.0,,,,,1792400.0,20415200.0,,22207600.0,,,,199460700.0,,,2014500.0,51891300.0,,,,,10971484100.0,,,,,,,,,,,878900.0,,,,308201300.0,,21185900.0,,,20316900.0,,,,,,,9040822500.0,7271300.0,21155600.0,,,,,,,,,,,,,,,,,,,9524957700.0,,510000000.0,,,,566943600.0,443100.0,,27048700.0,44464400.0,297626700.0,,,,1446526400.0,,1446526400.0,10971484100.0,招股说明书(申报稿),是,20151113,CNY,合并期末,2020-11-20T09:11:14
20141231,,6024536422.27,,,,,,,,,,,725458.09,,,,,,,,71488528.19,,3229536639.4,15688470.68,,,,,,,,,,,,,83481206.58,,,,2383298.29,,,,,,,,,,2064815.3,,,,,791994.0,18827652.38,,19619646.38,,,,10787611.05,,,3515624.52,146326627.69,,,,,9653671204.5,,,,,,,,,,,1919444.0,,,,607034670.0,,40251123.93,,,17861550.61,,,,,,,7447571392.33,7705711.3,17599146.55,,,,,,,,,,,,,,,,,,,8240613936.58,,510000000.0,,,,566943564.04,-8701937.24,,27048651.83,44464436.18,273302553.11,,,,1413057267.92,,1413057267.92,9653671204.5,其他,是,20170425,CNY,合并期末,2020-11-20T09:11:14
20131231,,4225095700.0,,,,,,,,,,,30487300.0,,,,,,,,32053600.0,,2525717100.0,36608500.0,,,,,,,,,,,,,,,,,2598900.0,,,,,,,,,,,,,,,,14795900.0,,14795900.0,,,,10168900.0,,,2165800.0,21255700.0,,,,,6939034200.0,,,,,,,,,,,,,,,123957500.0,,36273500.0,,,19416200.0,,,,,,,5338558600.0,,31323100.0,,,,,,,,,,,,,,,,,,,5636831800.0,,510000000.0,,,,566943600.0,-12201100.0,,17864300.0,35280100.0,184315600.0,,,,1302202400.0,,1302202400.0,6939034200.0,招股说明书(申报稿),是,20151113,CNY,合并期末,2020-11-20T09:11:14
20121231,,3640951100.0,,,,,,,,,,,,,,,,,,,2711900.0,,2432683500.0,9650400.0,,,,,,,,,,,,,,,,,1840400.0,,,,,,,,,,,,,,,,14818100.0,,14818100.0,,,,10300400.0,,,2277000.0,20922800.0,,,,,6160821800.0,,,,,,,,,,,,,,,,,33073200.0,,,20071700.0,,,,,,,4832688900.0,,25616100.0,,,,,,,,,,,,,,,,,,,4984012300.0,,510000000.0,,,,566943600.0,-5807100.0,,8977400.0,26393200.0,70302400.0,,,,1176809400.0,,1176809400.0,6160821800.0,招股说明书(申报稿),是,20151113,CNY,合并期末,2020-11-20T09:11:14
20111231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,749038800.0,,,,其他,是,20111231,CNY,合并期末,2020-11-20T09:11:14
20101231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424638400.0,,,,其他,是,20101231,CNY,合并期末,2020-11-20T09:11:14
