报告日,资产,货币资金,现金,银行存款,存放中央银行款项,存放同业款项,存放联行款项,贵金属,结算备付金,应收保证金,融出资金,拆出资金,拆放同业,拆放金融性公司,交易性金融资产,买入返售金融资产,应收票据及应收账款,应收票据,应收账款,应收款项融资,预付账款,应收股利,应收利息,应收手续费及佣金,应收租赁款,应收投资款项,其他应收款,其他应收款合计,发放贷款及垫款总额,贷款损失准备,发放贷款及垫款净额,代理证券,存货净额,待处理抵债资产总额,抵债资产减值准备,待处理抵债资产净额,待摊费用,划分为持有待售的资产,可供出售金融资产,衍生金融资产,以公允价值计量且其变动计入其他综合收益的金融资产,以摊余成本计量的金融资产,长期股权投资,投资性房地产,债权投资,其他债权投资,其他权益工具投资,其他非流动金融资产,长期应收款,未确认的收益,固定资产原值,累计折旧,固定资产净值,固定资产减值准备,固定资产净额,在建工程合计,在建工程,固定资产及清理合计,固定资产清理,固定资产合计,融资租赁资产,预付租赁资产款,合同资产,使用权资产,无形资产,商誉,长期待摊费用,递延税款借项,其他长期资产,一年内到期的非流动资产,其他流动资产,流动资产合计,非流通资产合计,资产总计,流动负债,短期借款,拆入资金,向中央银行借款,同业存放款项,联行存放款项,吸收存款,交易性金融负债,卖出回购金融资产款,应付票据及应付账款,应付票据,应付账款,预收账款,应付职工薪酬,应付工资,应付福利费,应交税金,应付股利,应付利息,其他应付款,其他应付款合计,应付手续费及佣金,应付代理证券款,应付保证金,其他应交款,委托资金,衍生金融负债,合同负债,预提费用,预计负债,递延收益,租赁负债,一年内到期的长期负债,其他流动负债,流动负债合计,长期借款,应付债券款,应付债券：优先股,应付债券：永续债,长期应付职工薪酬,长期应付款,长期应付款合计,专项应付款,递延税款贷项,其他负债,其他长期负债,长期负债合计,负债合计,所有者权益,实收资本净额,其他权益工具,优先股,永续债,资本公积,其他综合收益,库存股,盈余公积,一般风险准备,信托赔偿准备金,未分配利润,外币折算差额,归属于母公司的股东权益合计,少数股东权益,所有者权益合计,负债及股东权益总计,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,871642748.5,,,,,,,,,,,,,9560333735.19,127946296.59,,,42635069.19,,53992.26,,26660884.0,,,,265744898.38,,,,832919943.32,,,,,,,,,,,,3952718986.18,,1407306226.89,,2395511052.09,,,,,,,,19616312.33,,,,,19616312.33,,,,125749627.68,32688685.43,,757055.43,2442925477.5,4155500000.0,,139811175.46,,,26400522166.42,,,,,,,,987523689.24,755566408.98,,,34531922.98,46652467.45,109475635.97,,,17161472.75,905251.45,,8164916709.26,,,,,,,,10115015.46,,207360206.47,,119576520.92,,606900.93,,,,,,,,,,,,,,10454392201.86,,9844448254.0,,,,13480837555.4,225743639.31,,984876518.04,730980755.11,,-9972886839.53,,15293999882.33,652130082.23,15946129964.56,26400522166.42,定期报告,未审计,20260429,CNY,合并期末,2026-04-28T18:28:04
20251231,,538374441.4,,,,,,,,,,,,,9764614501.81,239320115.56,,,40012396.16,,,12637441.88,26660884.0,,,,274053555.92,,5378353590.4,4545433647.08,832919943.32,,,,,,,,,,,,,,1458035715.1,,5082636853.45,,,,411999037.59,129934775.86,282064261.73,261299101.84,20765159.89,,,,,20765159.89,,,,132659779.32,33508412.45,,805329.72,2675457482.97,4155500000.0,,136811175.46,,,25424773188.41,,,,,,,,1111876606.01,483629013.64,,,45973666.2,19765675.0,147608344.52,,,58459842.94,905251.45,,8306094267.71,,,,,,,,34596755.85,,216472280.64,,125547068.55,,462597.8,,,,,,,,,,,,,,10551391370.31,,9844448254.0,,,,13480837555.4,540303336.08,,984876518.04,730980755.11,,-11360508129.21,,14220938289.42,652443528.68,14873381818.1,25424773188.41,定期报告,是,20260429,CNY,合并期末,2026-04-22T21:43:07
20250930,,134587318.08,,,,,,,,,,,,,7791281941.41,500325588.25,,,232789824.74,,248748.82,,,,,,285844227.53,,,,681021300.79,,,,,,,,,,,,,,1888760579.69,,3597024439.98,,,,,,,,7176045.13,,7520207.83,,,14696252.96,,,,139940374.0,26946521.79,,332063.13,2727718789.18,4459236795.81,,201036226.83,,,22681790992.99,,,,,,,,791863122.09,365479739.24,,,101772096.96,19722217.93,147994258.91,,,5990965.77,,,6364697151.88,,,,,,,,4937104.1,,155954311.22,,139322105.03,,296226.25,,,,,,,,,,,,,,8098029299.38,,9844448254.0,,,,13480837555.4,273153844.39,,984876518.04,725326045.65,,-11428631139.43,,13880011078.05,703750615.56,14583761693.61,22681790992.99,定期报告,未审计,20251029,CNY,合并期末,2025-10-28T18:13:05
20250630,,134016649.53,,,,,,,,,,,,,9844591935.51,412904047.87,,,229088320.4,,206289.65,,26660884.0,,,,259081794.96,,5228138590.36,4547117289.57,681021300.79,,,,,,,,,,,,,,2006572449.39,,4011713031.44,,,,405651078.54,136572294.55,269078783.99,261299101.84,7779682.15,,6600541.08,,,14380223.23,,,,124013378.05,20849493.32,,355101.57,2626394115.98,4459236795.81,,267743004.88,,,25118828816.38,,,,,,,,840332091.2,477560598.75,,,101746976.8,19765675.0,149792557.52,,,7214434.29,905251.45,,8586984417.05,,,,,,,,5106011.12,,,,118499340.05,,306360.67,,,,,,,,,,,,,,10308213713.9,,9844448254.0,,,,13480837555.4,514648724.28,,984876518.04,725326045.65,,-11443626513.57,,14106510583.8,704104518.68,14810615102.48,25118828816.38,定期报告,未审计,20250813,CNY,合并期末,2025-08-12T21:08:03
20250331,,182562085.9,,,,,,,,,,,,,8098283132.15,702813798.35,,,232291590.63,,292645.3,,26660884.0,,,,262619065.4,,,,681021300.79,,,,,,,,,,,,,,1994475270.93,,3118832297.33,,,,,,,,8330688.45,,7600181.48,,,15930869.93,,,,130012380.28,15326072.78,,378140.01,2695014430.11,4645730874.18,,,,,22802244838.07,,,,,,,,927807278.89,335333612.1,,,101296347.04,19765675.0,152653638.54,,,6716852.57,905251.45,,6561418968.39,,,,,,,,5637678.37,,,,124677250.82,,,,,,,,,,,,,338260.7,,,8236550813.87,,9844448254.0,,,,13480837555.4,284285568.92,,984876518.04,725326045.65,,-11458559225.61,,13861214716.4,704479307.8,14565694024.2,22802244838.07,定期报告,未审计,20250425,CNY,合并期末,2025-04-24T20:43:06
20241231,,402120757.07,,,,,,,,,,,,,11184807702.61,223990425.76,,,226652141.37,,30747.47,,26660884.0,,,,253904492.43,,5280026983.84,4557822494.25,722204489.59,,,,,,,,,,,,,,2021440332.78,,1388164113.01,,,,405741764.79,135418007.22,270323757.57,261299101.84,9024655.73,,7720852.7,,,16745508.43,,,,5956320.85,13282706.56,,401178.45,2745968264.96,4459236795.81,,186494078.37,,,23878060939.52,,,,,,,,923256007.13,371171421.66,,,106882439.28,19765675.0,193331543.62,,,4727206.45,905251.45,,7844412381.09,,,,,,,,6494203.75,,,,5919748.23,,389652.23,,,,,,,,,,,389652.23,,,9477255529.89,,9844448254.0,,,,13480837555.4,145388129.14,,984876518.04,725326045.65,,-11484900934.75,,13695975567.48,704829842.15,14400805409.63,23878060939.52,定期报告,是,20260423,CNY,合并期末,2025-02-27T20:33:03
20240930,,95107635.64,,,,,,,,,,,,,10302072550.43,55197935.03,,,228639625.39,,464216.15,,26660884.0,,,,301475082.86,,,,722204489.59,,,,,,,,,,,,,,2239478302.33,,1235968354.16,,,,,,,,9134074.88,,8521185.13,,,17655260.01,,,,5003670.05,11728118.7,,424216.89,2745977485.5,4660012270.56,,,,,22648070097.29,,,,,,,,875305256.88,290596987.04,,,334639501.63,19765675.0,192616020.87,,,8997032.25,905251.45,89567.98,6610574846.94,,,,,,,,,,158483.22,,2342522.14,,,,,,,,,,,,,2787907.05,,,8338779052.45,,9844448254.0,,,,13480837555.4,65054066.35,,984876518.04,722598533.68,,-11493833982.95,,13603980944.52,705310100.32,14309291044.84,22648070097.29,定期报告,未审计,20241009,CNY,合并期末,2024-10-08T18:13:02
20240630,,61227547.04,,,,,,,,,,,,,11126302111.54,5902011.8,,,225766711.05,,1150968.51,,26660884.0,,,,271877099.38,,5349574929.04,4627370439.45,722204489.59,,,,,,,,,,,,,,1302017745.53,,1171661299.63,,,,402834466.07,134226155.06,268608311.01,261299101.84,7309209.17,,11027384.42,,142298.66,18478892.25,,,,5467502.13,5968131.25,,301995.4,2874431437.53,4662668231.47,,,,,22482087058.1,,,,,,,,856382920.39,110998293.5,,,114185150.84,19765675.0,194699323.6,,,1599048.22,905251.45,37359.69,7329191556.94,,,,,,,,,,158483.22,,,,,,,,,,,,,,,5812361.82,,,8633735424.67,,9844448254.0,,,,13073909164.46,16823775.45,,984876518.04,722598533.68,,-11499794503.38,,13142861742.25,705489891.18,13848351633.43,22482087058.1,定期报告,未审计,20240809,CNY,合并期末,2024-08-08T18:13:03
20240331,,60458107.26,,,,,,,,,,,,,11836605488.63,6502297.45,,,438757400.91,,856080.38,,26660884.0,,,,272682354.44,,,,722204489.59,,,,,,,,,,,,,,1198171904.79,,159004358.19,,,,,,,,5505013.76,,7201278.26,,,12706292.02,,,,6576252.87,5025505.17,,15208.02,2883184741.13,4662668231.47,,,,,22292079596.32,,,,,,,,825114093.57,,,,193712321.19,19765675.0,201944101.85,,,6217249.25,905251.45,,7225120674.2,,,,,,,,,,158483.22,,3236565.72,,,,,,,,,,,,,3739062.69,,,8479913478.14,,9844448254.0,,,,13073909164.46,-5118106.36,,984876518.04,722598533.68,,-11514686716.43,,13106027647.39,706138470.79,13812166118.18,22292079596.32,定期报告,未审计,20240425,CNY,合并期末,2024-04-24T21:38:03
20231231,,2447839425.02,,,,,,,,,,,,,9546373636.76,98054659.87,,,453145991.2,,,,26660884.0,,,,273502790.48,,5349574929.04,4627370439.45,722204489.59,,,,,,,,,,,,,,988488570.68,,165828500.0,,,,400841519.8,134209117.82,266632401.98,261299101.84,5333300.14,,7645268.84,,14269.96,12992838.94,,,,2393524.01,2185581.53,,60831.9,2886460619.38,4662668231.47,,,,,22288860574.83,,,,,,,,825114093.57,,,,200960870.41,19765675.0,221976319.27,,,17976522.21,905251.45,,6992476815.28,,,,,,,,,,210388298.73,,,,,,,,,,,,,,,2662285.88,,,8492226131.8,,9844448254.0,,,,13073909164.46,,,984876518.04,722598533.68,,-11535336497.94,,13090495972.24,706138470.79,13796634443.03,22288860574.83,定期报告,是,20250228,CNY,合并期末,2024-04-24T21:18:03
20230930,,3169776728.46,,,,,,,,,,,,,9393283173.06,,,,327605913.13,,4458293.16,,2775088.05,,,,278267156.97,,,,663779489.59,,,,,,,,,,,,,,1022796431.88,,,,,,,,,,4818106.11,,3690066.23,,,8508172.34,,,,4326391.94,2203082.61,,205051.56,2941270972.95,4665172990.63,,,,,22484428936.33,,,,,,,,825144568.35,,,,171781574.14,19765675.0,186001273.59,,,5076824.63,905251.45,,7673253243.92,,,,,,,,,,,,386802.69,,,,,,,,,,,,,4303743.77,,,8886618957.54,,9844448254.0,,,,12883166212.31,,,984876518.04,720438585.68,,-11541266428.27,,12891663141.76,706146837.03,13597809978.79,22484428936.33,定期报告,未审计,20231031,CNY,合并期末,2023-10-30T21:58:01
20230630,,1110392332.12,,,,,,,,,,,,,11913193446.76,,,,332834307.31,,2760840.74,,,,,,272468158.34,,4933074929.04,4269295439.45,663779489.59,,,,,,,,,,,,,,1027439706.1,,,,,,399820299.59,133760556.84,266059742.75,261299101.84,4760640.91,,2533395.37,,,7294036.28,,,,6318912.12,2691787.87,,358722.75,2899385588.28,4664614775.18,,,,,22903532103.44,,,,,,,,825144568.35,,,,171819116.67,19765675.0,197847976.42,,,5478183.06,905251.45,,7695522904.75,,,,,,,,,,392000000.0,,92635.03,,,,,,,,,,,,,6666383.71,,,9315242694.44,,9844448254.0,,,,12883166212.3,,,984876518.04,720438585.68,,-11550778616.03,,12882150953.99,706138455.01,13588289409.0,22903532103.44,定期报告,是,20230728,CNY,合并期末,2023-07-27T19:58:02
20230331,,681084744.6,,,,,,,,,,,,,3289929484.08,,,,793700737.11,,2007584.41,,,,,,249827985.84,,,,663779489.59,,,,,,,,,,,,,,1381927971.84,,,,,,,,,,4451283.9,,330537.23,,,4781821.13,,,,8430737.07,3283215.18,,512393.94,3231591446.53,4662949220.09,,,,,14973806831.41,,,,,,,,825139933.93,,,,171781109.34,19765675.0,202916526.68,,,3293857.45,905251.45,,8439955985.88,,,,,,,,,,2846966406.01,,55649.59,,,,,,,,,,,,,8876442.49,,,12519656837.82,,5469137919.0,,,,6170706195.1,,,984876518.04,720438585.68,,-11597448969.22,,1747710248.6,706439744.99,2454149993.59,14973806831.41,定期报告,未审计,20230428,CNY,合并期末,2023-04-27T22:48:02
20221231,,303571096.0,,,,,,,,,,,,,4146852512.28,,,,352234022.94,,1749310.51,,,,,,249232159.18,,7701143090.71,6157846560.7,1543296530.01,,,,,,,,,,,,,,1389221797.41,,,,,,398323974.7,133282950.27,265041024.43,261299101.84,3741922.59,,841564.7,,,4583487.29,,,,10542562.03,3920949.12,,666065.13,3778527155.92,4662937657.0,,,,,16447335304.82,,,,,,,,825139933.93,,,,171780882.61,19765675.0,227427790.92,,,3599102.21,905251.45,,11456903625.0,,,,,,,,,,2871755080.19,,2633159.61,,,,,,,,,,,,,8445223.89,,,15588355724.81,,5469137919.0,,,,4553742854.16,,,984876518.04,720438585.68,,-11575656086.78,,152539790.1,706439789.91,858979580.01,16447335304.82,定期报告,是,20240425,CNY,合并期末,2023-04-27T22:38:03
20220930,,350267921.28,,,,,,,,,,,,,4563392664.4,,,,233468587.84,,2170861.71,591699.29,,,,,364943816.73,,,,1838405531.54,,,,,,,,,,,,,,931590307.39,,,,,,,,,,2941668.88,,188856.63,,,3130525.51,,,,11892419.3,4595107.01,,819736.32,3633178672.31,4662217370.91,,,,,16600665221.54,,,,,,,,1111011783.8,,,,276772818.21,22764468.94,196056219.63,,,11196833.28,905251.45,,12582278201.21,,,,,,,,,,2687934689.09,,3100581.49,,,,,,,,,,,,,10098806.48,,,16902119653.58,,5469137919.0,,,,3607925108.54,,,984876518.04,720438585.68,,-11790574133.47,,-1008196002.21,706741570.17,-301454432.04,16600665221.54,定期报告,未审计,20221029,CNY,合并期末,2022-10-28T22:08:02
20220630,,248481700.73,,,,,,,,,,,,,4709899030.34,,,,80315287.84,,2770711.74,591699.29,22463757.36,,,,364856397.68,,8533563090.71,6687752559.17,1845810531.54,,,,,,,,,,,,,,1204037504.4,,,,,,397154297.05,132835536.24,264318760.81,261299101.84,3019658.97,,,,,3019658.97,,,,14127866.84,5283181.07,,973407.51,3595634048.84,4662426562.21,,,,,16760691346.36,,,,,,,,1198827604.44,,,,275061791.75,22764468.94,196719976.03,,,1974762.28,905251.45,,12470244883.22,,,,,,,,,,2508439453.75,,5461465.18,,,,,,,,,,,,,9830303.37,,,16690229960.41,,5469137919.0,,,,3607925108.54,,,984876518.04,720438585.68,,-11418658315.48,,-636280184.22,706741570.17,70461385.95,16760691346.36,定期报告,未审计,20220831,CNY,合并期末,2022-08-31T01:38:02
20220331,,429739652.55,,,,,,,,,,,,,4401926472.82,,,,80315287.84,,3036681.69,591699.29,23239757.36,,,,429408846.12,,,,1921810531.54,,,,,,,,,,,,,,1204037504.4,,,,,,,,,,3169449.53,,,,,3169449.53,,,,16363314.38,5977623.27,,1127078.7,3577276178.67,4662112730.28,,,,,16760132808.44,,,,,,,,1173140967.45,,,,288470898.65,22764468.94,196689195.68,,,1856921.67,905251.45,,12212308235.55,,,,,,,,,,2366531238.6,,8932092.2,,,,,,,,,,,,,8420178.04,,,16280019448.23,,5469137919.0,,,,3607925108.54,,,984876518.04,720438585.68,,-11009156638.67,,-226778507.41,706891867.62,480113360.21,16760132808.44,定期报告,未审计,20220430,CNY,合并期末,2022-04-29T22:58:02
20211231,,953684390.97,,,,,,,,,,,,,4085589935.84,,,,80315287.84,,1627434.12,591699.29,22463757.36,,,,447257923.66,,8613563090.71,6691752559.17,1921810531.54,,,,,,,,,,,,,,1204036504.4,,,,,,397018521.33,132280944.5,264737576.83,261299101.84,3438474.99,,,,,3438474.99,,,,18598761.92,6689505.31,,2040274.42,3551120217.84,4662059756.76,,,,,16961324456.26,,,,,,,,1281254866.65,,,,288470709.27,22764468.94,218939387.66,,,3414734.0,905251.45,,11899649485.54,,,,,,,,,,2269941220.22,,11078383.48,,,,,,,,,,,,,8310112.33,,,16004728619.54,,5469137919.0,,,,3607925108.54,,,984876518.04,720438585.68,,-10532824817.6,,249553313.66,707042523.06,956595836.72,16961324456.26,定期报告,是,20230428,CNY,合并期末,2022-04-29T22:58:02
20210930,,933590105.91,,,,,,,,,,,,,5860574276.16,,,,11046177.88,,2557697.22,,,,,,616489208.36,,,,2344816915.0,,,,,,,,,,,,675598108.18,,1074981494.5,,,,,,,,,,3755952.98,,,,,3755952.98,,,,14813783.74,7419626.0,,3825959.55,3789240457.66,4661636249.95,,,,,20000346013.09,,,,,,,,1285070238.94,,,,304887745.28,19765675.0,217429395.23,,,3823989.85,,,16282437514.64,,,,,,,,,,2090442273.8,,15285581.66,,,,,,,,,,,,,,,,20219142414.4,,5469137919.0,,,,3122067333.81,,,984876518.04,720438585.68,,-11222523959.87,,-926003603.34,707207202.03,-218796401.31,20000346013.09,定期报告,未审计,20211030,CNY,合并期末,2021-10-29T17:48:02
20210630,,899581573.15,,,,,,,,,,,,,5971207066.39,,,,11046177.88,,2292790.54,591699.29,22466498.3,,,,593320666.37,,9653563090.71,7308746175.71,2344816915.0,,,,,,,,,,,,675598108.18,,1021621491.0,,,,,,396946020.43,131522500.77,265423519.66,261299101.84,4124417.82,,,,,4124417.82,,,,16920618.94,8161441.11,,4264120.38,3757446176.52,4663577353.1,,,,,19997037113.97,,,,,,,,1276013208.68,,,,304952120.46,19765675.0,217434910.08,,,8393651.4,905251.45,,15808432880.08,,,,,,,,,,1891185903.95,,17152824.48,,,,,,,,,,,,,,,,19544236425.58,,5469137919.0,,,,3122067333.81,,,984876518.04,720438585.68,,-10551127791.78,,-254607435.25,707408123.64,452800688.39,19997037113.97,定期报告,未审计,20210831,CNY,合并期末,2021-08-30T17:58:03
20210331,,614623606.56,,,,,,,,,,,,,5622938766.86,,,,75433785.41,,1944386.66,591699.29,23242737.92,,,,586142386.97,,,,2340816915.0,,,,,,,,,,,,665800454.83,,1110493694.03,,,,,,,,,,4708863.93,,,,,4708863.93,,,,18659770.54,8911549.57,,4745286.07,3810945137.28,4660205544.54,,,,,19550204585.46,,,,,,,,1110917258.72,,,,283383730.93,19765675.0,217437279.37,,,1464901.38,905251.45,,14586790578.02,,,,,,,,,,2437650248.64,,6156192.08,,,,,,,,,,,,,12548960.99,,,18677020076.58,,5469137919.0,,,,3122067333.81,,,984876518.04,720438585.68,,-10130858307.18,,165662049.35,707522459.53,873184508.88,19550204585.46,定期报告,未审计,20210430,CNY,合并期末,2021-04-29T20:18:02
20201231,,630055988.94,,,,,,,,,,,,,6025961927.8,,,,87106867.63,,,591699.29,22466735.39,,,,612157420.05,,9653563090.71,7297823175.71,2355739915.0,,,,,,,,,,,,665800454.83,,1098493694.03,,,,,,399326483.94,132666526.14,266659957.8,261299101.84,5360855.96,,,,,5360855.96,,,,,9664845.84,,5247954.07,3757683544.66,4655786239.81,,,,,19932118143.3,,,,,,,,1339673087.69,,,,280284246.26,19765675.0,220024318.72,,,1127584.22,905251.45,,14158266486.76,,,,,,,,,,2311485041.24,,,,,,,,,,,,,,,,,,18331531691.34,,5469137919.0,,,,3122067333.81,,,984876518.04,720438585.68,,-9403615205.67,,892905150.86,707681301.1,1600586451.96,19932118143.3,定期报告,是,20220430,CNY,合并期末,2021-04-29T20:18:02
20200930,,210690174.28,,,,,,,,,,,,,5613144046.9,,,,22153559.19,,2658325.62,591699.29,132561887.31,,,,885141253.43,,,,3360297880.01,,,,,,,,,,,,646872299.99,,1240217773.69,,,,,,,,,,6137461.43,,,,,6137461.43,,,,,10428058.97,,5809552.31,3558522961.37,4638067712.19,,,,,20333294645.98,,,,,,,,1207176217.44,,,,343355161.58,75019041.67,218024022.5,,,3849541.52,,,11475272937.96,,,,,,,,,,2487031534.2,,,,,,,,,,,,,,,,,,15809728456.87,,5469137919.0,,,,3122067333.81,,,984876518.04,720438585.68,,-6480660527.45,,3815859829.08,707706360.03,4523566189.11,20333294645.98,定期报告,未审计,20201031,CNY,合并期末,2020-10-30T17:48:03
20200630,,260534211.44,,,,,,,,,,,,,5342093317.25,,,,21838723.58,,2712155.57,591699.29,134332578.01,,,,886625426.72,,9475467277.31,5977750670.31,3497716607.0,,,,,,,,,,,,641625367.46,,1304884185.97,,,,,,399562234.1,131346855.13,268215378.97,261299101.84,6916277.13,,,,,6916277.13,,,,,11241203.67,,6684647.43,3230825411.41,4639471111.85,,,,,19988092923.78,,,,,,,,967505066.16,,,,408135172.23,75019041.67,216337592.5,,,2385111.06,905251.45,,11119839155.55,,,,,,,,,,1715691288.56,,,,,,,,,,,,,,,,,,14505817679.18,,5469137919.0,,,,3122067333.81,,,984876518.04,720438585.68,,-5522101331.1,,4774419025.43,707856219.17,5482275244.6,19988092923.78,定期报告,未审计,20200831,CNY,合并期末,2020-08-31T02:13:01
20200331,,290135001.9,,,,,,,,,,,,,5262807975.53,,,,26632657.25,,12170450.46,591699.29,201948864.54,,,,892950503.9,,,,4321655498.13,,,,,,,,,,,,635128971.75,,1445171724.41,,,,,,,,,,7874915.89,,10426374.75,,,18301290.64,,,,,4499511.62,,7559742.36,2491530507.79,4639980361.88,,,,,20251064761.45,,,,,,,,1098192122.28,,,,1513340558.16,75019041.67,217184962.46,,,2084477.83,,,8621893409.32,,,,,,,,,,1049699790.08,,,,,,,,,,,,,,,,,,12577414361.8,,5469137919.0,,,,3122067333.81,,,984876518.04,720438585.68,,-3331064900.1,,6965455456.43,708194943.22,7673650399.65,20251064761.45,定期报告,未审计,20200430,CNY,合并期末,2020-04-30T05:18:02
20191231,,222211158.6,,,,,,,,,,,,,5685123468.33,,,,75685409.21,,3841540.2,591699.29,156400308.57,,,,891110459.82,,9647635277.99,4984694156.96,4662941121.03,,,,,,,,,,,,631131438.75,,1527566949.41,,,,,,399665943.49,129599764.15,270066179.34,261299101.84,8767077.5,,10200423.02,,,18967500.52,,,,,4960797.52,,8434837.29,2264985136.62,4639716021.14,,,,,20793667846.3,,,,,,,,1098192122.28,,,,1665964066.92,676130.0,218537919.69,,,1682277.3,905251.45,,8418907361.14,,,,,,,,,,1049699790.08,,,,,,,,,,,,,,,,,,12454564918.86,,5469137919.0,,,,3122067333.81,,,984876518.04,720438585.68,,-2665612372.31,,7630907984.22,708194943.22,8339102927.44,20793667846.3,定期报告,是,20210430,CNY,合并期末,2020-04-30T05:18:02
20190930,,61921.02,,,,237860588.95,,,,,,,,,7519375051.56,,,,155982468.18,,20081098.65,,155352292.46,,,,906266454.41,,,,12799724349.11,,,,,,,,,,,,615837356.19,,1654476457.8,,,,,,,,,,9744087.57,,11974757.04,,,21718844.61,,,,,5428186.22,,12373823.71,1183196915.2,4503303686.14,,,,,29791039494.21,,,406942992.27,,,,,322219123.68,,,,36343735.99,7470222.23,212416737.46,,,8582455.66,,,6764551115.43,,,,,,,,,,,,,,,,,,,,,,,,,9173705414.91,,,16932231797.63,,5469137919.0,,,,3100858190.83,,,984876518.04,720438585.68,,1874894257.72,,12150205471.27,708602225.31,12858807696.58,29791039494.21,定期报告,未审计,20191031,CNY,合并期末,2020-03-13T15:28:06
20190630,,59110.96,,,,610020430.26,,,,,,,,,7358607215.45,,,,,,,,142104273.53,,,,,,13975295371.15,979344732.14,12995950639.01,,,,,,,,,,,,600914265.5,,1588768067.84,,,,,,400826625.22,129117066.73,271709558.49,261299101.84,10410456.65,,12328174.72,,,22738631.37,,,,,5895851.42,,12420124.71,1038163927.92,5432255984.61,,,,,29807898522.58,,,,,,,,373377001.0,,,,,,212332393.03,,,10949271.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,15995275732.67,,,16591934398.21,,5469137919.0,,,,3100858190.83,,,984876518.04,720438585.68,,2231784349.01,,12507095562.56,708868561.81,13215964124.37,29807898522.58,定期报告,未审计,20190831,CNY,合并期末,2020-03-13T15:28:06
20190331,,30257.96,,,,154550124.13,,,,,,,,,7472280361.28,,,,,,,,143730510.61,,,,,,,,14119407770.17,,,,,,,,,,,,1085105432.98,,,1510239310.94,,,,,,,,,9548353.41,,18713350.76,,,28261704.17,,,,,6045479.0,,4595861.48,769436314.21,5375582715.72,,,,,30669265842.65,,,2660000000.0,,,,,298120780.87,,,,,,213548837.6,,,11433826.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,13964359900.2,,,17147463345.38,,5469137919.0,,,,3100858190.83,4810571.1,,984876518.04,720438585.68,,2532432887.32,,12812554671.97,709247825.3,13521802497.27,30669265842.65,定期报告,未审计,20190430,CNY,合并期末,2020-03-13T15:28:06
20181231,,616311632.6,,,,616286859.61,,,,,,,,,1652978351.2,,,,243360502.93,,1437003.06,591699.29,196402845.94,,,4529726486.57,771314193.48,,15671645272.03,901162542.19,14770482729.84,,,,,,,,2264251014.27,,,,1074205579.98,,,,,,,,399718563.26,129122281.6,270596281.66,261299101.84,9297179.82,,17948012.45,,,27245192.27,,,,,6496029.45,,5514591.56,876773183.33,4499110904.72,,,,,31536201940.49,,,2450000000.0,,,,,260979335.82,,,,10892064998.22,32919454.45,261804582.11,,,39944711.38,905251.45,,4309617159.63,,,,,,,,,,566547053.04,,,,,,,,,,,,,,,15235506863.75,,,18814782546.1,,5469137919.0,,,,3100858190.83,4810571.1,,984876518.04,720438585.68,,1731827334.55,,12011949119.2,709470275.19,12721419394.39,31536201940.49,定期报告,是,20200430,CNY,合并期末,2020-03-13T15:28:06
20180930,,18025.31,,,,67863021.13,,,,,,,,,2360245630.09,,,,,,,,124196244.25,,,5660978349.3,,,,,5001460089.28,,,,,,,,5938421204.94,,,,1028049386.23,,,,,,,,,,,,8197123.87,,12504496.41,,,20701620.28,,,,,4895949.05,,,593661398.25,2117089913.25,,,,,22917580831.36,,,3000000000.0,,,,,540788132.14,,,,,,260855776.19,,,437017518.09,,,,,,,,,,,,,596821939.54,,,,,,,,,,,,,,,4214502174.42,,,9049985540.38,,5469137919.0,,,,3100858190.83,3573268.84,,984876518.04,720438585.68,,3588710808.59,,13867595290.98,,13867595290.98,22917580831.36,定期报告,未审计,20181031,CNY,合并期末,2020-03-13T15:28:06
20180630,,32984.32,,,,424349547.13,,,,,,,,,3407383557.25,,,,,,,,91536722.37,,,5607301687.22,,,6606307089.28,62923000.0,6543384089.28,,,,,,,,7154252587.52,,,,1005894386.23,,,,,,,,25785501.2,17452454.76,8333046.44,,8333046.44,,10613228.46,,,18946274.9,,,,,3747232.74,,,186233688.45,1928721638.16,,,,,26371784395.57,,,3000000000.0,,,,,909181300.64,,,,,,262082032.31,,,437962575.52,,,,,,,,,,,,,576728958.95,,,,,,,,,,,,,,,6320491744.01,,,11506446611.43,,5469137919.0,,,,3100858190.83,-53102498.23,,984876518.04,720438585.68,,4643129068.82,,14865337784.14,,14865337784.14,26371784395.57,定期报告,未审计,20180825,CNY,合并期末,2020-03-13T15:28:06
20180331,,24174.67,,,,955631485.97,,,,,,,,,4395227799.95,,,,,,,,107952511.64,,,6503541782.81,,,,,7085161342.48,,,,,,,,4313137656.9,,,,1007206886.23,,,,,,,,,,,,8825347.61,,8660543.07,,,17485890.68,,,,,4375852.5,,7628070.89,144061122.35,1797316362.88,,,,,26338750939.95,,,1300000000.0,,,,,923270481.99,,,,,,332131532.27,,,819198361.73,,,,,,,,,,,,,446728958.95,,,,,,,,,,,,,,,7624418580.53,,,11445747915.47,,4557614932.0,,,,4012381177.83,-2907281.69,,984876518.04,720438585.68,,4620599092.62,,14893003024.48,,14893003024.48,26338750939.95,定期报告,未审计,20180416,CNY,合并期末,2020-03-13T15:28:06
