报告日,资产,货币资金,其中：现金,其中：存放中央银行款项,存放同业款项,存放联行款项,贵金属,结算备付金,进出口押汇,拆出资金,其中：拆放同业,其中：拆放金融性公司,交易性金融资产,买入返售金融资产,应收票据及应收账款,应收账款,应收票据,应收款项融资,预付账款,应收股利,应收利息,应收租赁款,应收保证金,其他应收款,贴现,发放贷款及垫款总额,减：贷款损失准备,发放贷款及垫款净额,代理证券,委托资金,合同资产,存货净额,待处理抵债资产总额,减：抵债资产减值准备,待处理抵债资产净额,待摊费用,可供出售金融资产,划分为持有待售的资产,长期股权投资,投资子公司,投资性房地产,债权投资,其他债权投资,以公允价值计量且其变动计入其他综合收益的金融资产,以摊余成本计量的金融资产,衍生金融资产,其他权益工具投资,应收投资款项,长期应收款,未确认的收益,递延税款贷项,固定资产原值,减：累计折旧,固定资产净值,减：固定资产减值准备,在建工程,固定资产净额,固定资产清理,固定资产合计,融资租赁资产,预付租赁资产款,使用权资产,无形资产,商誉,长期待摊费用,递延税款借项,其他长期资产,一年内到期的非流动资产,其他流动资产,流动资产合计,非流动资产合计,资产总计,负债,短期借款,拆入资金,向中央银行借款,同业存入及拆入,其中：同业存放款项,联行存放款项,吸收存款及同业存放,吸收存款,应解汇款及临时存款,交易性金融负债,卖出回购金融资产款,应付票据及应付账款,应付票据,应付账款,预收账款,应付职工薪酬,其中：应付工资,其中：应付福利费,应交税金,应付股利,应付利息,应付债券款,应付债券：优先股,应付债券：永续债,应付次级债,应付保证金,应付代理证券款,其他应付款,衍生金融负债,预提费用,汇出汇款,长期借款,合同负债,专项应付款,划分为持有待售的负债,预计负债,长期应付款,长期递延收益,租赁负债,其他负债,货币兑换,一年内到期的长期负债,其他流动负债,流动负债合计,其他长期负债,长期负债合计,负债合计,所有者权益,实收资本净额,其他权益工具,优先股,永续债,资本公积,其他综合收益,库存股,盈余公积,一般风险准备,未分配利润,其中：拟分配现金股利,外币折算差额,其他储备,归属于母公司的股东权益合计,少数股东权益,所有者权益合计,负债及股东权益总计,数据源,是否审计,公告日期,币种,类型,更新日期
20180930,,14219321486.19,,,,,,,,,,,454693302.82,,,,,,92841084.6,,,,12827376883.37,88671951.92,,,,,,,,905909485.35,,,,,2088320993.95,,350448185.97,,3636535.39,,,,,,,,,,26918395.04,,,,,74359770.62,103804719.51,,,,,,241614691.06,,14360554.68,98733810.3,,,175703602.83,28793484073.77,2976679261.48,31770163335.25,,617308995.5,,,,,,,,,1292724.69,,,,,186477949.05,502648956.96,,,97044455.23,,,,,,,23304415658.32,,223596082.35,,,,,,,,56719750.07,,,,,,,,25142654176.51,,83638145.11,25226292321.62,,1310000000.0,,,,1501068981.8,46848574.75,,229132515.87,289023529.8,2738565827.8,,,,6114639430.02,429231583.61,6543871013.63,31770163335.25,定期报告,未审计,20181030,CNY,合并期末,2020-11-20T09:11:14
20180630,,16210740283.21,,,,,,,,,,,90915311.83,,1717946.63,,,,132286158.87,,,,11620641375.54,85044091.06,,,,,,,,844219451.4,,,,,2125267987.93,,310223933.32,,3670111.72,,,,,,,,,,18851178.7,,,,,64062078.94,104995576.67,,,,,,243927735.14,,15953208.36,85466963.53,,,297830165.69,29313426609.31,2954967595.61,32268394204.92,,699308995.5,,,,,,,,,7309121.05,,603592.05,,,250993937.89,434043765.91,,,76920606.78,,,430000000.0,,,,22989107816.35,,381735567.0,,,,,,,,64235302.29,,,,,,,,25529593517.48,,513086480.99,26042679998.47,,1310000000.0,,,,1500868930.15,22790728.52,,229132515.87,289023529.8,2519047728.58,,,,5870863432.92,354850773.53,6225714206.45,32268394204.92,定期报告,是,20180820,CNY,合并期末,2020-11-20T09:11:14
20180331,,15883163844.86,,,,,,,,,,,95029669.34,,,,,,205975670.5,,21577714.99,,10451200010.55,78592636.11,,,,,,,,1239534723.95,,,,,2222338710.92,,349072085.51,,3703688.05,,,,,,,,,,26114780.31,,,,,57145632.16,105996715.07,,,,,,248112361.53,,16986754.76,77625971.26,,,259359487.52,28238769388.54,3082381919.26,31321151307.8,,699308995.5,,,,,,,,,3991908.74,,33744499.72,,33744499.72,475396285.59,385003458.91,,,152273572.07,3343106.15,15544978.83,430000000.0,,,,22644018958.4,,276816056.1,,,,,,,,28131895.92,,,,,,,,25112898416.83,,484246676.23,25597145093.06,,1310000000.0,,,,1500868930.15,9019201.91,,229132515.87,289023529.8,2300083497.95,,,,5638127675.68,85878539.06,5724006214.74,31321151307.8,定期报告,未审计,20180427,CNY,合并期末,2020-11-20T09:11:14
20171231,,16146165700.0,,,,,,,,,,,31587000.0,,5102300.0,5102300.0,,,110094400.0,,,,9909430700.0,69280400.0,,,,,,,,1008106200.0,,,,,2151163800.0,,294320300.0,,3737300.0,,,,,,,,,,90208000.0,,,,,,108288000.0,,108288000.0,,,,252293400.0,,,72211600.0,323928500.0,,,,,30512689600.0,,560000000.0,,,,,,,,,132748600.0,,,,24274800.0,239168400.0,416560600.0,,,148336900.0,,,,,,,22096651000.0,,568596900.0,,,,,,,,52364000.0,,,,430000000.0,,,,,,,24951269900.0,,1310000000.0,,,,1500868900.0,244586800.0,,229132500.0,289023500.0,1987807900.0,,,,5561419700.0,,5561419700.0,30512689600.0,招股说明书(申报稿),是,20201218,CNY,合并期末,2020-11-20T09:11:14
20170630,,17130744547.91,,,,,,,,,,,38541934.3,,9234465.0,9234465.0,,,88723877.17,,10075549.92,,10361574359.88,46148227.51,,,,,,,,427085766.71,,,,,1684789656.35,,158957392.54,,3216070.01,,,,,,,,,,47421096.48,,,,,36180536.52,117467660.11,,153648196.63,,,,255481684.12,,14526674.72,21236713.21,134389112.31,,,,,30569960751.4,,480000000.0,,,,,,,,,,,14079868.59,,14079868.59,250568101.88,245064899.05,,,36836531.96,,36803271.18,600000000.0,,,,22722489598.45,,349274239.82,,,,,,,,39603277.32,,,,200000000.0,,,,,,,25203290046.19,,1310000000.0,,,,1489444325.01,136576142.53,,145435627.24,205326641.17,1919645869.3,,,,5206428605.25,160242099.96,5366670705.21,30569960751.4,定期报告,未审计,20170808,CNY,合并期末,2020-11-20T09:11:14
20161231,,19028977119.47,,,,,,,,,,,57291850.58,,4826110.87,4826110.87,,,110851275.23,,1465340.51,,9358808630.3,37400765.76,,,,,,,,478212721.87,,,,,1562575403.24,,140586734.48,,3270713.33,,,,,,,,,,51871184.58,,,,,26892629.6,121877408.71,,148770038.31,,,,256133151.87,,17647075.05,29288750.35,128232278.81,,,,,31397582191.38,,150000000.0,,,,,,,,,4563000.0,,,,,129854002.35,226500324.76,,,126175030.6,,17743182.49,600000000.0,,,,24200791095.82,,384508879.2,,,,,,,,66172288.74,,,,315271007.24,,,,,,,26443801587.97,,1310000000.0,,,,1489444325.01,169580723.2,,145435627.24,205326641.17,1446813813.42,,,,4766601130.04,187179473.37,4953780603.41,31397582191.38,定期报告,是,20170306,CNY,合并期末,2020-11-20T09:11:14
20160630,,16911186568.96,,,,,,,,,,,35881220.5,,4436464.57,4436464.57,,,112329816.8,,2777327.91,,8948087028.61,30986076.93,,,,,,,,536139389.04,,,,,1554849845.9,,102173960.53,,,,,,,,,,,,27231001.36,,,,,,126370442.88,,126370442.88,,,,257352445.62,,,5064109.46,314121590.73,,,,,28968717801.39,,120000000.0,,,,,,,,,342366.84,,,4784933.4,2052513.5,69455360.73,120778764.25,,,32582202.11,,28262120.0,,,,,22891305225.6,,365805510.15,,,,,,,,6827818.84,,,,600000000.0,,,,,,,24424416573.64,,1310000000.0,,,,1487525597.48,83274013.24,,99059576.58,158950590.51,1127742907.31,,,,4266552685.12,277748542.63,4544301227.75,28968717801.39,定期报告,未审计,20160825,CNY,合并期末,2020-11-20T09:11:14
20151231,,15664304441.51,,,,,,,,,,,8261109.62,,6948262.75,6948262.75,,,21120872.39,,3583405.04,,7130930696.02,36077925.24,,,,,,,,129103255.57,,,,,1028453531.34,,134467044.38,,,,,,,,,,,,10888628.55,,,,,,121232630.03,,121232630.03,,,,263195438.19,,,4134697.99,88537239.14,,,,,24667362260.86,,130000000.0,,,,,,,,,,,,,1351660.15,11211427.52,118867018.89,,,58237884.9,,12081245.0,,,,,19220522939.34,,165385138.76,,,,,,,,417623.47,,,,600000000.0,,,,,,,20473578292.12,,1310000000.0,,,,1491276249.12,29040076.08,,99059576.58,158950590.51,931028785.66,,,,4019355277.95,174428690.79,4193783968.74,24667362260.86,定期报告,是,20160308,CNY,合并期末,2020-11-20T09:11:14
20150331,,11176516500.13,,,,,,,,,,,38742165.64,,21799899.71,21799899.71,,,52027983.15,,8069545.24,,7292507398.43,29975393.52,,,,,,,,120766828.1,,,,,459389729.62,,116952896.35,,,,,,,,,,,,4899661.22,,,,,,107850506.05,,107850506.05,,,,265627154.06,,,3975855.91,93536830.41,,,,,19814765853.57,,159791160.51,,,,,,,,,55799.55,,,,32493759.66,21135902.77,45960887.05,,,38327506.15,,237048.0,,,,,17374195523.49,,131590817.99,,,,,,,,,,,,,,,,,,,17942256344.15,,860000000.0,,,,190776249.12,5641907.33,,59543863.47,119434877.4,602301704.92,,,,1837698602.24,34810907.18,1872509509.42,19814765853.57,招股说明书/意向书,是,20151008,CNY,合并期末,2020-11-20T09:11:14
20141231,,10409598964.8,,,,,,,,,,,21192944.88,,19517420.79,19517420.79,,,23708117.35,,6548552.69,,6267542248.63,18006243.02,,,,,,,,106171122.34,,,,,360316616.57,,145402692.45,,,,,,,,,,,,839118.83,,,,,,110943460.68,,110943460.68,,,,267528839.0,,,8190951.0,38297727.83,,,,,17824593069.28,,129683884.01,,,,,,,,,17280.0,,,,33193108.14,19610506.9,116156482.25,,,40007243.65,,219084.0,,,,,15442460771.94,,116393438.93,,,,,,,,6927350.43,,,,,,,,,,,16034303815.96,,860000000.0,,,,190776249.12,-3754798.38,,59543863.47,119434877.4,531454223.14,,,,1757454414.75,32834838.57,1790289253.32,17824593069.28,招股说明书/意向书,是,20151008,CNY,合并期末,2020-11-20T09:11:14
20131231,,6697961835.86,,,,,,,,,,,17140338.58,,1000000.0,,1000000.0,,207202001.72,,7693296.08,,4093774793.66,14769685.83,,,,,,,,79211374.95,,,,,183906164.46,,84869406.45,,,,,,,,,,,,2527726.12,,,,,,105425933.91,,105425933.91,,,,8228834.55,,,4675043.3,101585856.57,,,,,11629001443.15,,99000000.0,,,,,,,,,,,,,,1011456.87,83393629.86,,,10313967.78,,179000.0,,,,,9833507185.03,,19607685.39,,,,,,,,,,,,,,,,,,,10161514017.35,,860000000.0,,,,190776249.12,-754757.73,,31665696.67,91556710.6,273725513.69,,,,1446969412.35,20518013.45,1467487425.8,11629001443.15,招股说明书/意向书,是,20151008,CNY,合并期末,2020-11-20T09:11:14
20121231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1171862300.0,,,,其他,是,20130419,CNY,合并期末,2020-11-20T09:11:14
20111231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1035931500.0,,,,其他,是,20111231,CNY,合并期末,2020-11-20T09:11:14
20101231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,875843900.0,,,,其他,是,20101231,CNY,合并期末,2020-11-20T09:11:14
